Name,Property Title,Price,Location,Total_Area,Price_per_SQFT,Description,Baths,Balcony
Property_3638,2 BHK,5674000.0,Kanakpura Road,1051.0,5398.667935299714,Super built-up  Area,2.0,Yes
Property_3639,3 Bedroom,27500000.0,Kengeri,3500.0,7857.142857142857,Plot  Area,5.0,No
Property_3640,4 Bedroom,13000000.0,Kannamangala,2400.0,5416.666666666667,Plot  Area,4.0,Yes
Property_3641,2 BHK,8500000.0,Yelahanka,1327.0,6405.42577241899,Super built-up  Area,2.0,Yes
Property_3642,4 BHK,21000000.0,Thigalarapalya,2912.0,7211.538461538462,Super built-up  Area,6.0,Yes
Property_3643,2 BHK,5500000.0,Basapura,1301.0,4227.517294388932,Super built-up  Area,2.0,Yes
Property_3644,1 BHK,3000000.0,Thippasandra,650.0,4615.384615384615,Super built-up  Area,1.0,No
Property_3645,3 Bedroom,6775000.0,Varthur,1200.0,5645.833333333333,Plot  Area,3.0,Yes
Property_3646,3 BHK,8999000.0,Banagiri Nagar,1500.0,5999.333333333333,Super built-up  Area,2.0,Yes
Property_3647,4 Bedroom,67500000.0,Kumara Park,2700.0,25000.0,Plot  Area,6.0,No
Property_3648,4 Bedroom,14500000.0,Nagadevanahalli,1350.0,10740.74074074074,Plot  Area,4.0,Yes
Property_3649,2 BHK,2888000.0,Electronic City Phase II,1000.0,2888.0,Built-up  Area,2.0,Yes
Property_3650,2 BHK,4591000.0,Sarjapur  Road,984.0,4665.650406504065,Super built-up  Area,2.0,Yes
Property_3651,3 BHK,16000000.0,Jakkur,1819.18,8795.17145087347,Super built-up  Area,3.0,Yes
Property_3652,1 Bedroom,17500000.0,Nagarbhavi,900.0,19444.444444444445,Built-up  Area,1.0,No
Property_3653,3 BHK,8387000.0,Hebbal,1355.0,6189.667896678967,Super built-up  Area,3.0,Yes
Property_3654,3 BHK,27000000.0,Sarakki Nagar,2145.0,12587.412587412588,Super built-up  Area,4.0,Yes
Property_3655,3 BHK,30000000.0,Malleshwaram,2475.0,12121.212121212122,Super built-up  Area,4.0,Yes
Property_3656,2 BHK,3000000.0,Kaggadasapura,1118.0,2683.3631484794278,Super built-up  Area,2.0,No
Property_3657,1 BHK,4200000.0,Roopena Agrahara,910.0,4615.384615384615,Super built-up  Area,1.0,Yes
Property_3658,3 BHK,3900000.0,Madiwala,1250.0,3120.0,Super built-up  Area,3.0,Yes
Property_3659,2 BHK,10000000.0,Hosakerehalli,1304.0,7668.711656441717,Super built-up  Area,2.0,Yes
Property_3660,3 BHK,5800000.0,Begur Road,1615.0,3591.331269349845,Super built-up  Area,3.0,Yes
Property_3661,2 BHK,6800000.0,Sarjapur  Road,1400.0,4857.142857142857,Super built-up  Area,2.0,Yes
Property_3662,2 BHK,4750000.0,CV Raman Nagar,1070.0,4439.252336448598,Super built-up  Area,2.0,Yes
Property_3663,3 BHK,39500000.0,Hebbal,3500.0,11285.714285714286,Super built-up  Area,3.0,Yes
Property_3664,2 BHK,8937000.0,Hoodi,1132.0,7894.876325088339,Super built-up  Area,2.0,Yes
Property_3665,3 BHK,8500000.0,Rajarajeshwari Nagara,2000.0,4250.0,Super built-up  Area,3.0,Yes
Property_3666,7 Bedroom,55000000.0,Hebbal,2400.0,22916.666666666668,Plot  Area,5.0,Yes
Property_3667,1 BHK,6500000.0,Sector 2 HSR Layout,794.0,8186.39798488665,Super built-up  Area,1.0,Yes
Property_3668,2 BHK,4359000.0,Raja Rajeshwari Nagar,1090.0,3999.0825688073396,Super built-up  Area,2.0,Yes
Property_3669,3 BHK,7000000.0,Gottigere,1500.0,4666.666666666667,Super built-up  Area,3.0,Yes
Property_3670,3 BHK,22500000.0,1st Phase JP Nagar,2059.0,10927.634774162214,Super built-up  Area,3.0,Yes
Property_3671,1 BHK,3000000.0,Kanakpura Road,525.0,5714.285714285715,Super built-up  Area,1.0,Yes
Property_3672,2 BHK,7597000.0,Bhoganhalli,1447.0,5250.172771250864,Super built-up  Area,2.0,Yes
Property_3673,2 BHK,7500000.0,Whitefield,1269.0,5910.16548463357,Super built-up  Area,2.0,Yes
Property_3674,4 Bedroom,70000000.0,KR Layout,4800.0,14583.333333333334,Plot  Area,4.0,No
Property_3675,2 BHK,3745000.0000000005,Kanakpura Road,1070.0,3500.0000000000005,Super built-up  Area,2.0,Yes
Property_3676,2 BHK,2800000.0,Talaghattapura,1150.0,2434.782608695652,Super built-up  Area,2.0,No
Property_3677,2 BHK,7000000.0,Marathahalli,1208.0,5794.701986754967,Super built-up  Area,2.0,Yes
Property_3678,2 BHK,4550000.0,Ramamurthy Nagar,1185.0,3839.662447257384,Super built-up  Area,2.0,Yes
Property_3679,3 Bedroom,13000000.0,Laggere,1200.0,10833.333333333334,Plot  Area,3.0,Yes
Property_3680,2 BHK,3400000.0,Anekal,888.0,3828.828828828829,Super built-up  Area,2.0,Yes
Property_3681,2 BHK,2588000.0,Chandapura,1015.0,2549.753694581281,Super built-up  Area,2.0,Yes
Property_3682,1 BHK,2249000.0,Celebrity Paradise Layout,532.0,4227.443609022556,Built-up  Area,1.0,Yes
Property_3683,3 BHK,6200000.0,St Thomas Town,1060.0,5849.056603773585,Super built-up  Area,3.0,Yes
Property_3684,1 BHK,3500000.0,Electronic City,700.0,5000.0,Built-up  Area,1.0,Yes
Property_3685,2 BHK,4200000.0,Ckikkakammana Halli,902.0,4656.319290465632,Super built-up  Area,2.0,Yes
Property_3686,6 Bedroom,9500000.0,Banashankari 2nd Stage,600.0,15833.333333333334,Plot  Area,3.0,Yes
Property_3687,2 BHK,4700000.0,Uttarahalli,1175.0,4000.0,Super built-up  Area,2.0,Yes
Property_3688,2 BHK,12200000.0,Binny Pete,1365.0,8937.728937728938,Super built-up  Area,2.0,Yes
Property_3689,2 BHK,5100000.0,Doddathoguru,984.0,5182.926829268293,Super built-up  Area,2.0,Yes
Property_3690,4 Bedroom,10000000.0,Hebbal,2700.0,3703.703703703704,Plot  Area,2.0,Yes
Property_3691,3 BHK,9600000.0,Jalahalli East,1475.0,6508.474576271186,Super built-up  Area,3.0,Yes
Property_3692,2 BHK,7900000.0,Haralur Road,1300.0,6076.923076923077,Super built-up  Area,2.0,Yes
Property_3693,5 Bedroom,22000000.0,5th Block Hbr Layout,1200.0,18333.333333333332,Plot  Area,6.0,Yes
Property_3694,3 BHK,4359000.0,Babusapalaya,1453.0,3000.0,Built-up  Area,2.0,Yes
Property_3695,2 BHK,16000000.0,Munivenkatppa Layout,1550.0,10322.58064516129,Super built-up  Area,2.0,Yes
Property_3696,3 BHK,9500000.0,Akshaya Nagar,1666.0,5702.280912364946,Built-up  Area,3.0,No
Property_3697,4 Bedroom,16000000.0,Akshaya Nagar,1410.0,11347.517730496455,Plot  Area,4.0,Yes
Property_3698,4 Bedroom,80000000.0,Yelahanka,4025.0,19875.77639751553,Plot  Area,5.0,Yes
Property_3699,3 BHK,9100000.0,Murugeshpalya,1845.0,4932.249322493225,Super built-up  Area,3.0,Yes
Property_3700,3 BHK,5200000.0,Sarjapura - Attibele Road,1676.0,3102.6252983293557,Super built-up  Area,3.0,Yes
Property_3701,2 BHK,6300000.0,Uttarahalli,1137.0,5540.8970976253295,Super built-up  Area,2.0,Yes
Property_3702,3 BHK,7050000.0,Electronic City,1360.0,5183.823529411765,Super built-up  Area,2.0,Yes
Property_3703,3 BHK,7000000.0,Vijaya Bank Layout,1374.0,5094.614264919942,Super built-up  Area,2.0,Yes
Property_3704,3 Bedroom,15500000.0,Judicial Layout,1700.0,9117.64705882353,Built-up  Area,3.0,Yes
Property_3705,5 Bedroom,25000000.0,Whitefield,3227.0,7747.133560582584,Plot  Area,5.0,No
Property_3706,4 BHK,12500000.0,Ferrar Nagar,2145.0,5827.505827505827,Super built-up  Area,4.0,No
Property_3707,4 Bedroom,60000000.0,Koramangala,2400.0,25000.0,Plot  Area,6.0,Yes
Property_3708,3 BHK,15100000.0,Kasavanhalli,2170.0,6958.52534562212,Super built-up  Area,3.0,Yes
Property_3709,2 BHK,5500000.0,Bank Of Baroda Colony,1080.0,5092.592592592592,Built-up  Area,2.0,Yes
Property_3710,3 BHK,10000000.0,Electronic City Phase II,1790.0,5586.592178770949,Built-up  Area,3.0,Yes
Property_3711,1 BHK,1700000.0,Doddathoguru,550.0,3090.909090909091,Super built-up  Area,1.0,Yes
Property_3712,3 BHK,5079000.0,Poorna Pragna Layout,1270.0,3999.212598425197,Super built-up  Area,2.0,Yes
Property_3713,2 BHK,4800000.0,Somasundara Palya,1033.0,4646.660212971927,Built-up  Area,2.0,Yes
Property_3714,2 Bedroom,8000000.0,Kamala Nagar,1000.0,8000.0,Built-up  Area,2.0,Yes
Property_3715,4 BHK,28000000.0,Binny Pete,2940.0,9523.809523809523,Super built-up  Area,6.0,Yes
Property_3716,2 BHK,5260000.0,Kumarapalli,1240.0,4241.935483870968,Super built-up  Area,2.0,Yes
Property_3717,5 Bedroom,45000000.0,Kasturi Nagar,1650.0,27272.727272727272,Plot  Area,5.0,Yes
Property_3718,2 BHK,3900000.0,Kambipura,883.0,4416.761041902605,Super built-up  Area,2.0,Yes
Property_3719,3 BHK,9700000.0,Outer Ring Road East,1500.0,6466.666666666667,Built-up  Area,2.0,No
Property_3720,3 BHK,13900000.0,Marathahalli,1730.0,8034.682080924856,Super built-up  Area,3.0,Yes
Property_3721,3 BHK,8000000.0,Kasavanhalli,1915.0,4177.545691906005,Super built-up  Area,3.0,Yes
Property_3722,3 BHK,7900000.0,Whitefield,1545.0,5113.26860841424,Super built-up  Area,3.0,Yes
Property_3723,3 BHK,14000000.0,Marenahalli,1865.0,7506.702412868633,Super built-up  Area,4.0,Yes
Property_3724,2 BHK,4000000.0,Hebbal Kempapura,1150.0,3478.2608695652175,Super built-up  Area,2.0,Yes
Property_3725,2 BHK,4900000.0,HAL 3rd Stage,1200.0,4083.3333333333335,Super built-up  Area,2.0,Yes
Property_3726,2 BHK,4000000.0,Kengeri,963.0,4153.686396677051,Built-up  Area,2.0,Yes
Property_3727,3 Bedroom,12000000.0,Marsur,1200.0,10000.0,Plot  Area,3.0,Yes
Property_3728,4 BHK,26000000.0,Basavangudi,2600.0,10000.0,Super built-up  Area,4.0,Yes
Property_3729,4 BHK,10800000.0,Kaikondrahalli,1700.0,6352.941176470588,Built-up  Area,4.0,No
Property_3730,3 BHK,12000000.0,Lingadheeranahalli,1682.0,7134.36385255648,Super built-up  Area,3.0,Yes
Property_3731,3 BHK,6500000.0,Yelahanka,1371.0,4741.064916119621,Built-up  Area,2.0,Yes
Property_3732,2 BHK,4950000.0,Hennur Road,901.0,5493.895671476138,Super built-up  Area,2.0,Yes
Property_3733,7 Bedroom,7300000.0,Vishwapriya Layout,600.0,12166.666666666666,Plot  Area,7.0,No
Property_3734,3 BHK,12000000.0,Ambalipura,1730.0,6936.416184971098,Super built-up  Area,3.0,Yes
Property_3735,4 Bedroom,12500000.0,Konanakunte,1200.0,10416.666666666666,Plot  Area,4.0,No
Property_3736,3 BHK,10200000.0,EPIP Zone,1500.0,6800.0,Super built-up  Area,3.0,Yes
Property_3737,4 BHK,28000000.0,Sarjapur  Road,3785.0,7397.622192866578,Super built-up  Area,6.0,No
Property_3738,4 BHK,24500000.0,Nagawara Junction,3500.0,7000.0,Built-up  Area,4.0,Yes
Property_3739,2 BHK,5986000.0,Lingarajapuram,1203.0,4975.893599334996,Carpet  Area,2.0,Yes
Property_3740,2 BHK,5400000.0,Horamavu Banaswadi,1357.0,3979.3662490788506,Super built-up  Area,2.0,Yes
Property_3741,3 BHK,7600000.0,Vasantha Vallabha Nagar,1600.0,4750.0,Super built-up  Area,3.0,Yes
Property_3742,1 BHK,1350000.0,Yelahanka New Town,350.0,3857.1428571428573,Built-up  Area,1.0,Yes
Property_3743,3 BHK,5300000.0,Varthur,1665.0,3183.1831831831832,Super built-up  Area,3.0,Yes
Property_3744,3 Bedroom,20000000.0,Ramamurthy Nagar,1400.0,14285.714285714286,Plot  Area,3.0,Yes
Property_3745,1 BHK,4695000.0,Sarjapur  Road,835.0,5622.754491017964,Super built-up  Area,1.0,Yes
Property_3746,2 Bedroom,16000000.0,Chandra Layout,815.0,19631.9018404908,Plot  Area,3.0,Yes
Property_3747,3 BHK,8000000.0,Haralur Road,1444.0,5540.16620498615,Super built-up  Area,2.0,Yes
Property_3748,2 BHK,5500000.0,Kanakapura,1277.0,4306.969459671104,Super built-up  Area,2.0,Yes
Property_3749,3 BHK,9471000.0,Lingadheeranahalli,1521.0,6226.824457593689,Super built-up  Area,3.0,Yes
Property_3750,2 BHK,4000000.0,Maithri Layout,1134.0,3527.336860670194,Super built-up  Area,2.0,Yes
Property_3751,2 BHK,3482000.0,Vasanthapura,995.0,3499.497487437186,Super built-up  Area,2.0,Yes
Property_3752,3 BHK,15700000.0,Old Madras Road,2760.0,5688.405797101449,Super built-up  Area,5.0,Yes
Property_3753,2 BHK,9200000.0,Marathahalli,1325.0,6943.396226415094,Built-up  Area,1.0,Yes
Property_3754,6 Bedroom,15000000.0,Kothanur,4000.0,3750.0,Built-up  Area,6.0,No
Property_3755,3 BHK,9000000.0,Marathahalli,1525.0,5901.639344262295,Built-up  Area,3.0,Yes
Property_3756,3 BHK,7300000.0,Raja Rajeshwari Nagar 5th Stage,1320.0,5530.30303030303,Super built-up  Area,2.0,Yes
Property_3757,1 BHK,2300000.0,Electronics City Phase 1,650.0,3538.4615384615386,Super built-up  Area,1.0,Yes
Property_3758,3 BHK,16700000.0,Old Airport Road,1858.0,8988.15931108719,Built-up  Area,2.0,Yes
Property_3759,2 BHK,3800000.0,Electronic City,1150.0,3304.3478260869565,Super built-up  Area,2.0,Yes
Property_3760,2 BHK,4000000.0,Electronic City Phase II,769.0,5201.560468140442,Super built-up  Area,2.0,Yes
Property_3761,3 BHK,10500000.0,Electronic City,1571.0,6683.64099299809,Super built-up  Area,3.0,Yes
Property_3762,3 BHK,8656000.0,Hennur Road,1445.0,5990.311418685121,Super built-up  Area,3.0,Yes
Property_3763,3 BHK,13500000.0,Hosur Road,1590.0,8490.566037735849,Super built-up  Area,2.0,Yes
Property_3764,2 BHK,4900000.0,Bommasandra,902.0,5432.372505543237,Super built-up  Area,2.0,Yes
Property_3765,3 Bedroom,14000000.0,Sarjapur,2238.0,6255.585344057194,Plot  Area,3.0,Yes
Property_3766,2 BHK,3149000.0,Electronic City,1090.0,2888.9908256880735,Built-up  Area,2.0,Yes
Property_3767,3 BHK,8200000.0,Yelahanka,1712.0,4789.719626168225,Built-up  Area,3.0,Yes
Property_3768,2 BHK,6800000.0,Haralur Road,1088.0,6250.0,Built-up  Area,2.0,Yes
Property_3769,3 BHK,6310000.0,Somasundara Palya,1575.0,4006.3492063492063,Super built-up  Area,3.0,Yes
Property_3770,6 Bedroom,20500000.0,Nanjappa Garden,2150.0,9534.883720930233,Plot  Area,6.0,Yes
Property_3771,3 BHK,15000000.0,Kundalahalli,1920.0,7812.5,Super built-up  Area,3.0,Yes
Property_3772,2 Bedroom,5700000.0,Margondanahalli,1000.0,5700.0,Plot  Area,2.0,No
Property_3773,2 BHK,5610000.0,Chennammana Kere,1100.0,5100.0,Super built-up  Area,2.0,Yes
Property_3774,2 BHK,4500000.0,Electronic City,1089.0,4132.231404958678,Super built-up  Area,2.0,Yes
Property_3775,2 BHK,4309000.0,Horamavu Agara,1106.0,3896.021699819168,Built-up  Area,2.0,Yes
Property_3776,2 BHK,3700000.0,Kengeri,927.0,3991.3700107874865,Super built-up  Area,2.0,Yes
Property_3777,2 BHK,5800000.0,Kanakpura Road,1339.0,4331.59073935773,Super built-up  Area,2.0,Yes
Property_3778,1 BHK,4569000.0,Thanisandra,923.0,4950.162513542795,Built-up  Area,1.0,Yes
Property_3779,3 Bedroom,28500000.0,Sarjapur  Road,2900.0,9827.586206896553,Plot  Area,3.0,Yes
Property_3780,2 BHK,7500000.0,Lakshminarayana Pura,1175.0,6382.978723404255,Super built-up  Area,2.0,Yes
Property_3781,2 BHK,5500000.0,Thubarahalli,975.0,5641.025641025641,Built-up  Area,2.0,Yes
Property_3782,3 BHK,18000000.0,Hebbal,2400.0,7500.0,Super built-up  Area,4.0,Yes
Property_3783,3 BHK,7200000.0,Subramanyapura,1330.0,5413.533834586467,Super built-up  Area,3.0,Yes
Property_3784,2 BHK,5974000.0,Thanisandra,1183.0,5049.873203719358,Super built-up  Area,2.0,Yes
Property_3785,3 BHK,13300000.0,Harlur,1758.0,7565.415244596132,Super built-up  Area,3.0,Yes
Property_3786,3 Bedroom,26500000.0,Nagarbhavi,1200.0,22083.333333333332,Plot  Area,3.0,Yes
Property_3787,3 BHK,7768000.000000001,Hebbal,1255.0,6189.641434262949,Super built-up  Area,2.0,Yes
Property_3788,3 Bedroom,11000000.0,Nagadevanahalli,600.0,18333.333333333332,Plot  Area,4.0,Yes
Property_3789,2 BHK,5000000.0,Pai Layout,1100.0,4545.454545454545,Built-up  Area,2.0,Yes
Property_3790,2 BHK,4680000.0,Ramamurthy Nagar,1170.0,4000.0,Super built-up  Area,2.0,Yes
Property_3791,5 Bedroom,12000000.0,Vayunandana Layout,2400.0,5000.0,Built-up  Area,5.0,Yes
Property_3792,3 BHK,5177000.0,Raja Rajeshwari Nagar,1530.0,3383.6601307189544,Super built-up  Area,3.0,Yes
Property_3793,2 BHK,10700000.0,Hebbal,1420.0,7535.211267605634,Built-up  Area,2.0,Yes
Property_3794,4 Bedroom,30000000.0,Geetanjali Layout,1200.0,25000.0,Plot  Area,4.0,Yes
Property_3795,6 Bedroom,16000000.0,7th Phase JP Nagar,1045.0,15311.004784688996,Plot  Area,6.0,Yes
Property_3796,3 BHK,11500000.0,Kanakpura Road,1591.0,7228.158390949088,Super built-up  Area,3.0,Yes
Property_3797,3 BHK,12000000.0,7th Phase JP Nagar,1680.0,7142.857142857143,Super built-up  Area,3.0,Yes
Property_3798,2 Bedroom,5200000.0,Kenchenhalli,675.0,7703.7037037037035,Plot  Area,3.0,Yes
Property_3799,2 BHK,5763000.0,Hoodi,1055.0,5462.559241706161,Super built-up  Area,2.0,Yes
Property_3800,3 BHK,12900000.0,Iblur Village,1918.0,6725.7559958289885,Super built-up  Area,3.0,Yes
Property_3801,2 BHK,7600000.0,Sarjapur  Road,1280.0,5937.5,Super built-up  Area,2.0,Yes
Property_3802,3 BHK,6600000.0,Nagarbhavi,1560.0,4230.7692307692305,Super built-up  Area,3.0,Yes
Property_3803,2 BHK,4950000.0,Sarjapur  Road,1145.0,4323.144104803493,Super built-up  Area,2.0,Yes
Property_3804,3 BHK,12600000.0,Talaghattapura,2106.0,5982.9059829059825,Super built-up  Area,3.0,Yes
Property_3805,3 BHK,13900000.0,"EPIP AREA, WHITEFIELD",1801.0,7717.9344808439755,Super built-up  Area,3.0,Yes
Property_3806,5 Bedroom,12000000.0,Seegehalli,1200.0,10000.0,Plot  Area,5.0,Yes
Property_3807,2 BHK,28800000.0,Rajaji Nagar,1718.0,16763.678696158324,Super built-up  Area,3.0,Yes
Property_3808,3 BHK,5465000.0,Whitefield,1306.0,4184.532924961715,Super built-up  Area,3.0,Yes
Property_3809,2 BHK,9200000.0,Hebbal,1320.0,6969.69696969697,Super built-up  Area,2.0,Yes
Property_3810,3 BHK,6500000.0,1st Stage Domlur,1350.0,4814.814814814815,Built-up  Area,2.0,Yes
Property_3811,4 BHK,32400000.0,"RMV extension stage 2, rmv extension",2990.0,10836.120401337792,Built-up  Area,4.0,No
Property_3812,4 BHK,30000000.0,Kalyan nagar,3800.0,7894.736842105263,Built-up  Area,5.0,Yes
Property_3813,3 BHK,4200000.0,Bannerghatta Road,1344.0,3125.0,Super built-up  Area,2.0,Yes
Property_3814,3 BHK,10000000.0,Bannerghatta Road,1893.0,5282.620179609086,Super built-up  Area,3.0,Yes
Property_3815,3 BHK,4300000.0,Chandapura,1107.0,3884.3721770551037,Super built-up  Area,2.0,Yes
Property_3816,9 Bedroom,18000000.0,R.T. Nagar,1200.0,15000.0,Plot  Area,10.0,No
Property_3817,2 BHK,7500000.0,Lakshminarayana Pura,1190.0,6302.5210084033615,Super built-up  Area,2.0,Yes
Property_3818,2 BHK,3500000.0,Whitefield,1000.0,3500.0,Built-up  Area,2.0,Yes
Property_3819,2 Bedroom,16000000.0,Kalhalli,2400.0,6666.666666666667,Plot  Area,2.0,Yes
Property_3820,2 BHK,4850000.0,Kumaraswami Layout,1000.0,4850.0,Super built-up  Area,2.0,Yes
Property_3821,3 BHK,15500000.0,Jalahalli,2113.0,7335.541883577851,Super built-up  Area,3.0,Yes
Property_3822,2 BHK,4600000.0,KR Puram,1100.0,4181.818181818182,Built-up  Area,2.0,Yes
Property_3823,5 Bedroom,16000000.0,Sector 2 HSR Layout,1200.0,13333.333333333334,Plot  Area,4.0,Yes
Property_3824,4 BHK,12000000.0,Harlur,1884.0,6369.426751592357,Super built-up  Area,4.0,Yes
Property_3825,2 BHK,4000000.0,Electronic City,1110.0,3603.6036036036035,Super built-up  Area,2.0,Yes
Property_3826,2 BHK,4300000.0,Kudlu,1027.0,4186.952288218111,Super built-up  Area,2.0,Yes
Property_3827,3 BHK,4000000.0,Tavarekere,1250.0,3200.0,Super built-up  Area,3.0,Yes
Property_3828,3 BHK,6200000.0,Sarjapur  Road,1470.0,4217.687074829932,Built-up  Area,3.0,No
Property_3829,2 BHK,7500000.0,Kamakshipalya,1150.0,6521.739130434783,Built-up  Area,2.0,Yes
Property_3830,3 Bedroom,16500000.0,Hadosiddapura,1200.0,13750.0,Plot  Area,3.0,Yes
Property_3831,1 BHK,5200000.0,Kudlu Gate,703.0,7396.870554765292,Super built-up  Area,1.0,Yes
Property_3832,3 BHK,6200000.0,Vijaya Bank Colony,1400.0,4428.571428571428,Super built-up  Area,2.0,Yes
Property_3833,2 BHK,5100000.0,Bellandur,1195.0,4267.782426778243,Super built-up  Area,2.0,Yes
Property_3834,2 BHK,6909999.999999999,Narayanapura,1302.0,5307.219662058371,Super built-up  Area,2.0,Yes
Property_3835,3 BHK,7440000.000000001,Begur Road,1583.0,4699.936828806065,Super built-up  Area,3.0,Yes
Property_3836,3 BHK,6000000.0,Kumarapalli,1488.0,4032.2580645161293,Super built-up  Area,2.0,Yes
Property_3837,4 Bedroom,8500000.0,Lakshmi Layout,600.0,14166.666666666666,Plot  Area,5.0,Yes
Property_3838,3 BHK,3463000.0000000005,Kammasandra,1385.0,2500.361010830325,Super built-up  Area,2.0,Yes
Property_3839,4 BHK,26000000.0,Whitefield,3262.0,7970.570202329859,Super built-up  Area,4.0,Yes
Property_3840,3 BHK,10400000.0,Electronic City,1600.0,6500.0,Built-up  Area,3.0,Yes
Property_3841,2 BHK,9000000.0,Old Airport Road,1150.0,7826.086956521739,Super built-up  Area,2.0,Yes
Property_3842,9 Bedroom,16600000.0,Lakkasandra,4500.0,3688.8888888888887,Plot  Area,9.0,No
Property_3843,2 BHK,7800000.0,Sarjapur  Road,1263.0,6175.771971496437,Super built-up  Area,2.0,Yes
Property_3844,7 Bedroom,11000000.0,KR Puram,1200.0,9166.666666666666,Plot  Area,8.0,Yes
Property_3845,2 BHK,8500000.0,Kanakpura Road,1299.0,6543.4949961508855,Super built-up  Area,2.0,Yes
Property_3846,2 BHK,7800000.0,Banashankari,1330.0,5864.661654135339,Super built-up  Area,2.0,Yes
Property_3847,3 BHK,5243000.0,Devanahalli,1282.0,4089.703588143526,Super built-up  Area,2.0,Yes
Property_3848,3 BHK,8200000.0,"JP Nagar 8th Phase, ",1853.0,4425.256341068538,Built-up  Area,3.0,Yes
Property_3849,2 BHK,3500000.0,Kachanayakanahalli,861.0,4065.040650406504,Super built-up  Area,2.0,Yes
Property_3850,3 BHK,9500000.0,Bannerghatta Road,1600.0,5937.5,Built-up  Area,3.0,Yes
Property_3851,2 BHK,6280000.0,Nagaraja Garden,1256.0,5000.0,Built-up  Area,2.0,Yes
Property_3852,3 BHK,8000000.0,Tejaswini Nagar,1390.0,5755.395683453237,Super built-up  Area,2.0,Yes
Property_3853,3 BHK,9000000.0,Ashwath Nagar,1550.0,5806.451612903225,Super built-up  Area,2.0,No
Property_3854,11 Bedroom,15000000.0,1 Annasandrapalya,1200.0,12500.0,Plot  Area,6.0,Yes
Property_3855,2 BHK,4900000.0,Hebbal,919.0,5331.882480957563,Built-up  Area,2.0,Yes
Property_3856,3 Bedroom,8000000.0,Margondanahalli,1625.0,4923.076923076923,Plot  Area,3.0,No
Property_3857,2 BHK,4400000.0,Gunjur,1195.0,3682.0083682008367,Super built-up  Area,2.0,Yes
Property_3858,6 BHK,60000000.0,Domlur,2400.0,25000.0,Super built-up  Area,4.0,Yes
Property_3859,2 BHK,6000000.0,Yelenahalli,1159.0,5176.8766177739435,Super built-up  Area,2.0,Yes
Property_3860,3 BHK,5746000.0,Whitefield,1386.0,4145.743145743146,Super built-up  Area,3.0,Yes
Property_3861,2 BHK,7900000.0,Harlur,1197.0,6599.832915622389,Super built-up  Area,2.0,Yes
Property_3862,4 BHK,19100000.0,Old Airport Road,2690.0,7100.371747211896,Super built-up  Area,4.0,Yes
