SquareFeet,Bedrooms,LocationRating,Price_USD
1979.9,6,4,623705
1994.3,4,4,550535
1268.2,3,2,323090
1954.2,6,3,509985
1641.8,6,4,559973
1560.8,1,3,356225
1638.3,5,4,563146
1488.1,1,3,387072
1064.9,3,5,426960
1430.7,6,1,331134
2215.5,1,5,627206
1189.5,2,3,311325
3118.8,2,5,924512
1124.6,6,5,493586
1936.6,1,5,570238
771.0,1,4,247654
1708.7,1,1,356252
669.3,6,4,369481
1944.8,2,3,501585
1515.9,1,1,244701
1997.5,4,2,386832
898.9,1,3,247093
1600.0,5,2,434571
1807.4,2,4,514238
1803.0,2,3,454001
1056.0,5,1,305774
1574.0,6,3,463984
1244.6,3,1,287286
1600.3,1,3,387206
665.3,3,2,222577
2241.0,2,3,509675
1197.4,3,4,348995
1743.0,4,2,377564
919.3,3,2,239823
668.9,2,2,155771
1835.3,3,2,413847
1824.4,3,2,433310
1925.8,5,2,474960
1679.1,3,3,423792
2089.9,4,3,540129
1672.0,1,4,412444
1039.1,5,3,358003
2702.2,3,3,633626
1082.9,4,4,356999
1921.4,3,2,450752
1749.2,1,2,286000
2030.6,6,1,454060
1453.1,6,4,488790
1668.1,5,2,402095
1186.4,2,5,392487
1790.2,4,5,628589
858.2,2,1,189688
2135.0,1,1,420549
2675.6,3,2,532229
2050.7,6,1,460092
463.4,5,1,157501
1234.0,2,3,353093
1991.1,2,3,481441
941.5,2,3,233097
826.6,1,4,262598
1569.4,2,2,379319
1261.0,5,3,377305
1232.7,2,2,287498
801.9,4,1,230872
2347.3,3,4,632898
1011.4,2,1,253678
1284.6,6,5,541722
1709.6,6,4,568746
1385.6,6,2,403005
1260.4,6,1,336592
1969.2,6,5,716252
1683.4,3,5,553389
1661.6,1,4,442616
1289.0,6,1,343359
843.4,4,3,289499
2072.2,3,2,413810
1137.6,3,2,302621
816.7,6,2,293617
1316.0,6,3,429200
1463.4,2,4,380426
792.6,3,3,247647
1274.5,6,5,542473
1489.7,5,3,431300
852.1,5,1,264355
2053.8,2,3,477730
847.7,5,4,304616
1822.5,4,2,363383
1574.7,6,2,396183
2769.0,2,5,795380
1529.0,5,5,599904
797.5,3,1,233419
865.1,2,3,267479
1339.7,6,5,548227
400.0,6,2,169848
824.0,1,5,272305
1811.4,4,1,428161
2581.5,5,4,706016
1448.5,6,5,592096
969.5,1,1,199908
2014.3,2,5,612798
2152.3,5,4,629079
1272.9,2,3,347814
1812.1,2,4,449729
2152.8,1,1,396967
1665.2,6,5,582347
1154.7,4,4,380087
1238.5,4,2,340342
883.3,1,2,225476
1107.6,3,3,321905
1811.3,4,5,615976
1389.3,6,2,401991
738.7,3,5,359274
1670.7,1,4,449085
2051.1,6,3,500365
1411.1,1,1,280527
1458.5,2,4,438158
2235.3,6,1,490740
2087.4,3,1,395997
1773.1,1,1,361655
2212.1,6,3,586976
2087.3,1,4,498351
1441.6,6,3,437148
1693.8,6,1,421325
1560.9,2,4,434330
2489.8,6,2,570531
1715.8,6,4,573717
1677.6,6,2,456501
2435.9,5,3,590789
1587.0,6,4,520702
1333.1,1,2,267880
420.1,3,2,164444
1285.7,1,2,321444
1596.1,2,3,424823
1991.9,5,1,432057
1496.9,1,4,357633
1068.7,6,5,480104
1698.9,6,4,549046
617.1,6,1,199356
2149.2,6,2,549491
2216.6,5,1,490764
623.8,6,5,364200
1077.8,4,4,365315
1676.7,5,1,356055
2381.1,4,4,671874
1474.1,3,4,454336
1695.4,3,5,579026
1627.1,2,5,525281
724.0,6,1,285793
1329.9,1,5,427054
1120.8,5,2,314739
1617.7,5,5,581709
1158.5,2,2,247674
1516.3,3,2,410701
1474.0,6,1,383425
1515.3,1,4,433674
2034.0,2,1,393060
1693.2,6,1,405397
1377.9,6,5,537767
1748.7,6,4,558846
1229.5,4,1,283267
962.1,5,5,400083
2036.9,2,3,488641
1171.2,4,1,372600
994.2,3,1,204591
2259.6,4,2,522317
1939.6,3,5,615034
1408.0,3,1,310755
1946.4,5,1,465240
1267.7,1,2,233402
1740.9,3,1,329209
1527.9,6,1,363970
1318.3,5,1,322308
1629.7,1,2,325076
940.2,4,5,386646
1214.7,1,2,289562
474.4,6,4,250412
1336.8,1,3,302156
1627.1,4,5,554508
778.8,4,4,332181
1690.5,3,1,340417
401.3,1,5,160273
1205.5,3,2,294605
1450.5,2,5,475156
1489.1,5,3,458887
1616.2,6,1,397090
671.0,5,4,349234
1583.0,6,5,600361
1840.0,2,4,518633
1276.4,5,3,420287
1379.5,2,1,251599
779.4,6,3,271094
1930.7,2,4,506288
865.2,5,2,321119
2039.2,3,5,658526
2597.3,3,4,696945
1250.2,1,5,389850
1113.5,1,1,235628
1406.4,6,2,394753
1997.0,5,2,445296
1043.0,3,3,242161
425.1,4,5,290607
2063.6,6,2,449331
1509.7,5,4,477211
1384.1,5,2,354542
1525.4,5,5,566370
1087.3,1,3,266361
1401.0,4,3,423781
1627.9,2,1,331516
1739.9,3,2,430022
1512.9,3,1,309951
400.0,1,4,145638
1333.5,5,3,366441
1519.6,3,5,507686
1561.4,4,3,432420
1279.2,2,5,378651
2474.2,4,4,692415
1270.2,5,1,281253
1716.7,5,1,367875
1261.6,4,4,437185
1729.2,3,5,547917
753.7,3,4,253867
2248.3,4,4,652370
1660.5,4,1,363641
1228.0,6,1,282028
1291.8,2,5,424145
1123.7,1,2,240123
1314.9,4,3,372155
1482.3,5,5,563900
1211.9,3,3,316335
1860.1,2,5,657144
2603.9,5,2,579613
1380.8,6,1,357769
400.0,6,3,182021
1319.6,6,5,528907
1440.2,3,2,343891
1871.2,1,1,314473
1138.3,1,3,267710
1147.2,6,3,384173
1134.4,2,4,302951
849.9,1,4,234445
602.0,2,1,157367
1535.4,3,5,538743
768.6,5,1,248474
1340.7,1,1,260340
1819.1,4,1,382329
1034.6,4,1,294270
2064.8,1,4,567991
1127.2,3,4,402265
731.7,5,1,231818
1284.4,3,5,450950
1663.9,4,2,403558
1893.5,6,4,571201
1683.1,2,1,316366
2375.8,3,5,734407
1591.6,6,1,390627
1230.2,2,1,277842
1467.7,1,5,488532
845.2,4,1,270180
1913.9,1,5,559959
803.1,3,5,335559
977.9,3,5,408834
1427.6,2,3,359600
1020.9,2,4,284740
1682.3,2,4,486169
1641.2,4,3,423865
1859.0,5,1,374359
1785.5,5,4,531668
1609.2,6,2,439943
1456.6,3,3,386629
1848.5,4,5,618199
1497.8,1,2,379087
2198.1,5,4,615483
1945.5,4,1,391969
1362.2,1,5,418066
2092.3,5,4,586886
2250.5,3,3,528702
2558.7,4,3,579232
2066.5,3,1,426166
965.3,4,3,308813
1020.8,1,5,341033
974.3,4,4,378858
2002.5,1,1,366636
2770.1,5,1,515813
1682.6,5,5,603208
1521.2,4,1,357620
1751.2,3,2,378971
1784.4,5,3,488764
2132.8,3,5,659051
1206.9,1,3,270656
1728.6,6,1,405571
1908.9,5,5,698360
1626.5,2,1,308642
718.6,5,2,281587
558.3,5,1,194754
809.9,2,3,221178
2054.2,6,2,485250
2287.1,2,1,431798
949.9,5,5,422921
1907.1,1,4,479073
482.1,3,3,162564
1190.2,5,4,362809
1684.7,3,2,379076
1919.6,6,3,531171
1161.8,1,2,292833
1447.2,4,2,363004
1465.1,1,1,307342
832.5,4,5,349415
2025.2,2,5,600382
1596.6,5,4,431245
1101.2,2,3,282477
1467.8,5,4,506071
2049.7,2,5,577170
1097.6,4,1,267061
925.3,5,1,274915
946.8,3,4,287937
2700.8,4,5,866091
1944.4,3,4,523810
1010.9,1,2,271025
1556.2,1,3,330968
1626.7,1,1,329874
1528.8,3,1,269363
1214.7,6,3,414355
802.4,4,3,265502
1137.1,4,1,286223
1243.2,1,3,258613
1913.8,1,4,479006
1585.2,4,5,580203
1778.1,2,5,557297
937.0,1,3,220213
1374.5,4,3,419875
2026.8,5,2,485708
862.6,6,4,387321
2345.3,2,3,498754
1556.8,6,3,453279
1823.8,2,4,472010
547.7,4,3,207014
1861.1,2,3,498677
1065.4,1,1,234974
1537.4,3,4,448332
901.6,1,2,201659
2002.4,6,2,462930
972.4,2,3,236668
1736.4,3,1,373177
1681.5,2,2,363152
1636.1,3,3,404436
1410.3,6,4,429584
1775.7,5,5,631919
1471.6,6,3,508817
1367.8,2,4,405847
1869.9,3,3,450746
2526.2,1,2,507021
1486.2,2,1,283449
835.5,4,3,323798
1363.1,3,5,500637
1819.3,3,3,459255
1323.2,2,1,257007
781.0,6,4,365953
1627.5,6,4,549634
1400.1,4,1,332114
1186.1,3,4,385873
1638.6,3,1,338756
1949.8,6,3,496952
1293.1,4,5,488734
1906.6,1,1,339153
1554.3,4,2,347911
997.7,2,3,225666
532.0,6,4,286531
1614.8,4,1,321741
1471.7,3,1,270656
1143.1,5,5,494651
1203.7,1,5,411760
915.4,3,3,293022
1633.3,4,5,603139
973.3,3,3,253342
1362.9,3,4,407142
1261.9,5,4,433777
749.3,1,1,173291
1805.1,2,5,568367
1414.2,1,1,230952
2691.7,1,3,570228
1068.9,5,5,455027
2394.0,1,5,683675
1527.5,1,3,371886
1262.8,5,1,323638
1006.9,3,4,375006
833.5,5,3,310608
1178.4,6,3,414698
1130.4,1,1,206850
1289.7,1,3,345030
1133.5,2,5,423671
1946.5,2,4,514368
957.3,6,2,299914
1126.8,4,5,434586
1370.5,5,3,364309
1086.1,4,5,408385
1968.5,3,5,647841
1034.7,1,2,264703
1334.6,4,5,517345
1297.5,2,1,244849
1301.8,6,1,365335
2560.9,4,4,728394
2116.7,2,2,453681
1739.1,4,1,405340
1630.2,2,4,509317
2407.2,1,3,524341
1395.3,4,5,502792
1334.4,5,1,310424
1446.3,3,2,334835
1417.0,5,2,396324
1632.6,2,3,358457
1514.0,2,3,334739
407.2,5,1,184327
1609.9,4,4,485505
1717.3,1,5,544945
1710.8,2,4,433008
1150.0,3,5,410795
785.5,3,5,321370
2053.1,2,3,497068
1312.3,1,1,252250
1258.3,6,1,306756
1185.6,3,3,337317
1737.5,4,4,518593
1942.6,3,3,464119
1688.3,5,3,434742
1671.1,2,2,390233
1303.2,5,2,346576
1266.6,5,5,504388
1293.7,6,1,348080
1683.1,6,1,372493
1213.0,1,5,401998
1767.3,5,4,565917
1801.1,6,3,490502
1822.4,2,5,560173
1284.8,3,3,325878
1062.5,1,4,291858
1500.2,2,1,316373
1256.3,2,5,390850
1185.3,3,4,371693
1358.6,4,5,508284
1792.1,5,5,653728
1069.6,3,1,217942
2333.5,4,5,742567
1755.6,1,1,325529
1265.8,4,5,458152
1854.4,3,3,419687
1054.5,2,2,284680
1576.6,2,3,376273
1715.2,6,2,439889
1824.3,2,1,355642
1427.5,4,5,552040
959.2,6,3,364157
1493.0,4,1,341722
2109.1,1,5,574808
1162.0,5,1,338847
1145.5,4,1,277226
1378.4,4,3,335332
1781.8,5,4,573183
949.9,3,5,344747
1191.5,1,5,362138
988.7,6,5,437341
2180.8,1,5,575395
1030.8,2,2,242029
1557.0,2,4,457102
1164.4,2,3,301952
1689.9,3,5,549236
1972.5,5,2,458463
1411.3,3,2,327889
1876.0,3,4,496263
1785.8,5,1,407907
1616.7,1,2,359371
1935.9,4,3,517417
2619.6,2,3,608384
2114.7,2,4,569959
703.3,4,5,323536
809.4,5,3,306152
1452.5,6,5,586508
484.4,4,3,168716
1422.8,6,3,419690
738.6,5,4,326660
1577.0,5,3,451480
1689.5,2,3,391153
1421.2,2,2,314615
1322.4,1,3,305853
1142.4,5,4,407805
1543.3,1,1,317769
889.8,2,5,369794
1043.1,3,1,254825
1706.5,1,1,265291
1320.1,2,3,308938
1261.4,2,2,291167
1972.2,2,2,452989
1472.8,1,5,490072
1258.1,4,5,507521
1832.4,1,1,326297
1045.9,1,4,289142
400.0,3,4,219568
2179.6,3,4,537482
903.7,2,1,189549
2327.6,2,4,644826
1216.2,6,2,366598
553.7,5,5,316101
1029.5,6,5,474771
1682.0,5,4,579774
2274.7,2,4,604234
1944.4,3,5,653266
2003.3,4,5,697956
864.9,2,5,389715
1907.4,4,2,445056
1378.8,6,4,494134
2374.5,3,3,580842
1726.2,3,3,410371
1691.9,3,2,433426
804.4,1,1,166772
1814.8,1,2,352210
1191.7,3,5,439441
1836.4,4,5,594494
1403.6,5,1,326526
1247.6,4,1,303850
1753.9,2,4,435094
1577.3,3,5,538676
872.7,4,4,294228
2256.8,6,1,493308
1395.5,5,4,468825
1929.5,6,4,605801
1440.6,1,3,336949
1060.3,3,1,277798
1400.9,3,5,438217
1776.4,4,2,418300
2706.4,3,3,642293
2006.1,3,3,534422
1227.7,4,1,276300
741.0,4,1,212057
1513.9,2,3,408225
1527.5,6,1,366924
1994.1,2,2,451919
2160.3,4,4,635081
1814.2,4,3,505414
1974.9,6,1,429169
1400.0,2,5,447745
1930.9,6,5,660366
1658.6,2,4,441628
2500.9,2,1,471816
1613.9,4,3,461505
1406.7,3,4,427944
1884.2,2,2,417802
2262.6,3,5,687401
1907.5,3,4,483563
1717.4,1,2,389022
1477.2,6,1,380478
1061.3,2,5,395017
2092.0,6,2,475634
2093.3,3,3,489203
446.7,1,5,162944
1075.3,6,2,322260
1859.2,3,5,623448
1250.4,6,4,476126
1778.8,3,4,520333
1004.6,3,2,248122
1082.7,6,5,480884
925.2,1,4,279055
1443.2,1,2,275896
1499.0,6,2,396966
894.6,1,3,227200
984.0,4,2,285629
1284.8,1,2,288852
1327.0,6,2,336466
1113.1,6,1,272203
1798.1,1,4,433686
1287.8,4,1,318535
1576.3,5,5,562138
1704.1,3,3,413820
1050.4,1,4,253092
1761.8,4,5,624938
1577.5,6,2,420303
1541.2,1,5,518784
1078.1,6,3,293316
1951.2,1,4,465240
677.1,4,3,255851
1427.5,3,4,470668
1072.8,4,1,233570
1285.0,6,2,318098
790.1,4,3,266052
1138.5,3,4,342898
939.3,5,3,324273
744.8,1,5,306570
1757.4,5,3,466431
1134.2,5,1,285135
1388.3,2,5,450112
1671.7,3,2,398581
1632.9,2,5,518670
1418.1,1,4,355180
1147.4,3,5,447709
1294.5,2,2,265027
1585.6,3,3,394361
2017.1,3,2,439967
400.0,2,5,164728
1688.1,3,1,376368
897.2,3,5,339044
1233.2,2,3,291139
1383.7,6,1,385843
1435.6,4,3,401896
1175.7,4,1,264348
2065.6,2,2,434230
1774.1,3,4,507354
1262.4,6,2,367339
2279.5,3,4,626816
1134.4,2,3,299326
1101.9,3,4,394924
1540.8,3,3,407113
1198.9,1,3,300210
1687.0,2,3,379076
1339.2,1,4,360844
1653.6,4,5,542701
1039.4,5,2,324816
2390.8,2,1,452078
1238.1,6,4,455342
2203.3,1,2,467407
811.9,3,5,364271
2385.9,2,3,502938
1423.7,6,5,559279
1368.8,3,5,481348
400.0,1,5,145624
823.5,3,5,348528
1003.0,1,3,266961
923.7,1,5,301111
1793.0,4,2,441416
1259.6,6,3,400711
1478.9,2,3,339315
1577.2,4,4,478386
400.0,2,2,98634
1327.8,5,2,358536
2506.8,3,3,604925
2011.1,4,4,596153
1712.0,2,5,536210
1544.0,5,5,570001
2187.6,1,3,507679
1772.4,3,5,567799
1397.9,1,3,305712
1656.7,5,3,500578
1883.2,3,3,449072
2107.1,6,5,720673
775.8,6,1,260206
1543.1,3,4,426851
1963.6,5,4,618411
1186.7,5,4,405148
1381.5,4,3,375508
2299.9,6,1,508154
1595.9,1,4,460050
1103.8,2,1,246593
766.3,4,2,247125
1422.8,1,1,273094
1185.0,4,3,394921
2109.6,5,4,637521
1110.1,1,4,284677
1926.9,3,4,508734
1469.0,5,3,436273
1251.1,6,5,535724
1335.1,4,5,489805
2107.7,3,5,635595
1875.1,6,3,530641
1591.9,5,5,574143
1177.5,1,4,303968
1850.8,2,4,524602
1542.2,1,1,284228
1273.1,3,5,436275
1023.5,5,3,332329
1199.3,6,1,312285
946.7,4,2,288208
1073.1,6,3,360760
2835.1,2,1,510322
568.6,4,5,329410
1929.8,4,4,573100
1734.8,1,1,344897
697.2,6,5,402604
1902.2,4,3,479978
2532.4,2,5,754857
1488.2,6,3,447433
1958.6,4,2,498156
1421.3,3,2,296181
1703.4,1,1,315429
558.1,6,5,349734
1499.3,5,3,396326
1504.3,5,1,307969
1277.9,4,5,466405
2229.7,3,5,711683
1473.9,1,3,363132
1421.3,5,2,406270
1313.3,2,4,386770
1281.3,3,3,333836
1426.2,5,4,470615
1355.3,4,3,367772
1718.7,3,3,441545
1775.5,3,5,575967
2227.8,6,4,670172
1276.9,6,5,548229
999.0,4,5,388504
1580.0,3,2,394540
1592.4,4,1,318716
1969.4,2,4,532050
807.5,2,2,191181
1461.9,1,3,373135
2077.0,6,3,558283
1943.3,4,1,407693
2089.1,5,3,540223
1322.1,4,3,383928
400.0,1,3,127609
1624.0,3,2,338457
1733.4,1,2,353846
1168.9,2,5,423734
1677.1,4,4,506758
1557.6,5,2,353962
761.3,5,4,324509
2015.7,1,1,369528
743.9,5,2,269613
1853.4,4,4,565594
1052.1,1,5,324903
1588.6,3,5,530780
1547.8,5,5,555462
1546.2,3,5,522239
2042.5,6,3,544145
1922.3,4,5,644646
1111.1,4,4,367659
1526.5,4,1,352925
1800.3,4,4,577245
1771.3,4,2,412764
1769.1,4,1,394024
1530.1,1,1,277076
1930.4,4,4,476585
1889.9,4,2,446407
1677.5,2,2,372426
1394.3,2,4,441317
2325.4,4,1,482642
1346.5,4,5,490358
1058.1,5,1,235882
1347.9,1,5,427856
1585.1,4,2,409944
1346.5,2,4,449906
1083.1,3,2,281509
1444.6,5,2,399105
2061.5,5,2,492356
819.5,3,1,224817
1572.4,6,3,470899
937.3,5,4,328018
947.6,1,3,241405
668.9,1,4,203998
1500.7,6,2,412467
620.8,3,3,236830
1565.2,4,4,499764
1427.3,5,2,366926
1723.0,3,5,575958
431.2,3,2,144132
647.5,5,1,182564
1294.3,2,3,313457
1486.1,6,3,440366
1989.0,3,3,496400
1413.5,2,1,359690
1085.8,2,5,389421
2064.1,5,3,513120
1181.7,6,2,355435
747.7,6,1,240538
1663.7,6,1,424950
1505.5,2,2,321972
1924.1,1,3,442693
973.0,6,2,340545
1522.1,6,4,513376
1159.3,6,3,365597
1623.5,6,5,646306
1147.0,4,5,441436
1506.3,4,5,581782
2075.7,2,4,546391
1531.3,6,5,596771
1334.5,1,5,432967
2206.0,5,1,471011
1431.5,4,5,492804
1616.5,3,4,453058
1922.3,2,2,397128
1409.5,6,5,534473
1438.2,2,1,272917
1433.9,1,1,281457
1656.1,3,2,398505
2707.7,5,2,604347
2081.4,3,5,686745
2007.7,5,2,460667
1052.5,2,4,365568
1287.7,2,1,300380
1788.5,5,4,570586
566.5,1,2,158820
1102.7,3,5,367158
2099.7,1,5,654262
2026.7,4,3,494981
1640.5,3,4,470569
1853.8,1,5,541220
2599.0,2,1,475899
1373.8,6,3,423516
2573.9,3,5,848512
1737.9,1,5,518771
1404.9,3,3,366783
2216.9,5,5,767172
1113.5,3,1,262615
1528.5,1,1,308173
1391.3,5,5,574912
2292.0,5,3,576632
1311.3,5,3,424719
1376.4,1,2,296191
1468.7,5,5,542473
558.5,1,4,165571
2126.3,1,3,488346
1484.3,2,3,377066
1293.8,2,1,264573
1913.2,4,4,569575
1387.2,6,1,336169
1680.2,1,2,391691
1056.7,4,2,275863
1173.3,2,2,278172
1634.4,2,1,278205
1206.2,6,2,390206
703.9,6,2,300710
2214.0,4,3,545929
790.3,3,3,248157
1927.4,3,4,505978
1403.3,2,4,386680
2058.0,1,4,522960
1524.8,1,3,350989
1446.3,1,3,291082
1736.7,4,5,600765
1519.9,4,5,531667
1611.9,3,5,510734
1454.6,6,2,370537
1942.4,3,2,404125
1171.6,1,2,274392
2206.6,2,2,509102
1688.2,2,3,491292
2051.6,2,5,616372
1162.0,6,3,341610
2501.5,1,3,532078
1810.8,6,4,551239
2475.0,3,3,518768
1334.0,4,2,354023
980.7,5,4,353966
1438.9,4,2,360079
1909.8,4,1,397988
2137.5,4,4,593100
1222.1,2,2,221243
2053.7,1,5,578594
1693.1,3,5,529125
1987.0,3,4,526816
949.6,1,3,223963
1126.2,1,4,320487
856.6,4,4,312527
1495.7,2,3,349919
1999.9,4,2,459242
2144.2,3,2,466890
1169.4,1,1,261024
1723.5,1,4,516673
1718.3,4,5,551226
634.3,2,4,238890
1654.0,4,5,535780
582.9,2,2,183325
1449.0,5,5,504808
1175.5,6,1,303175
1797.1,6,4,549809
1857.5,1,5,552961
2189.7,1,3,464672
1536.8,2,5,492563
1664.9,1,2,338571
1077.8,6,5,499801
1197.1,2,2,274202
1238.8,4,2,370268
1435.7,1,3,324042
2515.8,2,3,579651
1568.3,2,2,313328
2176.9,5,2,507361
1798.9,1,5,521438
1906.1,3,4,552137
1595.3,5,5,598897
1443.1,1,5,446321
1586.2,3,5,515836
1107.7,4,1,288491
1207.0,2,2,292163
1496.8,1,4,431633
1553.9,5,2,312062
493.7,1,3,165516
991.8,4,1,262812
1802.8,5,1,396195
1872.7,1,5,581897
685.0,5,2,259092
1588.7,2,4,423738
3213.6,3,5,927649
2070.3,1,3,473568
914.9,2,2,248686
1582.6,4,2,351729
1603.4,1,5,483613
1399.9,4,3,364511
2000.0,5,4,622097
2073.4,4,5,706400
1231.2,5,2,333679
1818.2,2,4,480164
1143.5,5,1,304794
1442.2,4,1,325394
2303.2,1,2,451087
1037.8,4,5,368736
1915.1,1,4,466338
856.2,5,5,426409
1200.6,2,2,322968
1167.0,3,1,254992
1065.5,5,2,316767
796.0,2,4,254957
855.4,1,1,167255
589.1,1,1,122640
1086.2,4,4,329557
1038.1,6,1,291572
1475.8,4,3,411687
2168.9,1,1,385121
1743.4,5,4,569370
1657.6,6,1,367726
1144.8,1,2,233012
1728.4,5,3,441634
1796.0,4,5,654737
1183.2,6,4,417785
2026.8,6,3,550075
1322.0,4,3,350897
1332.3,3,3,376132
1675.4,2,1,348291
846.8,5,3,300245
1222.7,2,4,357510
1419.6,3,1,312456
1176.6,6,4,443563
1736.2,1,1,344230
1090.1,1,2,216993
1193.8,3,2,320674
1942.1,6,2,464486
1479.3,5,1,347554
1845.4,5,4,544332
1767.8,1,5,529651
2367.1,5,1,496636
1253.5,3,4,405184
853.4,1,1,213849
671.0,1,4,215977
1185.4,5,4,388050
2017.5,6,1,433067
1810.6,3,5,573265
1396.9,6,4,509327
2568.9,2,3,527924
844.5,3,2,233277
1984.1,1,5,584511
1216.5,3,4,403195
2371.5,1,2,465883
1294.5,5,3,375216
2035.1,6,5,749019
1396.9,6,2,398945
2759.9,6,5,955081
1611.4,4,5,561454
1500.6,4,1,322053
1666.9,6,5,617867
1846.0,5,1,420763
2302.1,4,3,604594
2236.0,1,1,361905
506.8,1,5,213900
1364.7,5,1,325996
1185.9,6,2,352591
1880.4,3,2,455077
1209.5,6,1,343604
2500.2,2,2,542238
1076.6,5,1,292498
759.8,6,3,308653
1591.0,6,3,483202
1877.9,3,3,526598
1003.0,1,2,231125
2133.7,5,2,510889
1184.9,6,2,334531
1324.8,5,3,351420
1557.8,3,3,431586
1213.0,1,1,234388
2479.6,1,1,460877
847.3,2,3,248007
755.2,4,3,298151
1134.2,3,4,352498
922.2,1,2,179797
702.1,5,1,255429
1626.9,2,2,366001
909.4,2,3,255681
1430.1,2,1,237631
1251.3,1,5,410677
2183.3,6,5,725698
867.4,5,4,367388
1716.4,5,1,378098
1467.3,6,1,374819
1157.6,6,4,433310
1447.4,2,3,350671
1699.8,1,4,422736
737.8,2,5,236763
1584.0,6,4,523675
1509.5,4,2,380225
1905.4,2,2,418795
1715.1,3,2,412197
2321.6,2,4,614625
2054.3,6,3,607774
1387.8,6,3,413647
2200.6,1,3,532483
1600.8,1,1,306972
2033.7,4,3,530646
1466.3,6,3,466126
1691.4,6,3,401826
617.8,4,3,276140
1604.2,5,4,524050
1798.4,3,4,491769
1802.4,2,3,417750
643.6,6,4,337888
1312.9,4,1,295885
1101.9,4,3,313693
1477.4,5,3,419574
424.0,2,4,155275
1133.2,1,2,220502
1537.8,4,2,377120
1266.6,3,3,276960
2342.9,1,4,597945
1314.2,6,4,441392
1462.5,6,4,551802
644.4,2,1,177056
996.8,4,5,429488
1918.7,6,2,445603
1199.0,4,5,485196
1440.2,4,2,318159
1225.4,3,5,433185
1840.5,1,1,299277
897.7,5,3,303338
1202.3,4,5,469472
1710.9,5,4,527734
1332.9,6,1,320711
527.4,4,5,302330
1454.1,6,1,359413
647.7,3,5,287108
1464.0,3,2,355121
1915.3,3,3,443435
1191.3,3,3,349333
1996.7,6,3,568466
1824.0,6,1,409638
1903.0,6,2,487710
647.0,3,5,294833
1348.3,5,4,479925
1804.8,5,4,619516
1211.6,6,2,390548
593.5,4,4,231026
1985.7,6,4,641059
1937.5,4,2,519752
2157.4,4,4,587948
531.6,4,2,233584
1376.1,3,4,431467
1260.7,4,1,301567
980.3,4,4,355028
1561.5,4,1,336188
1633.8,3,2,341016
1336.7,2,2,331920
2299.9,6,1,453954
480.4,1,3,142721
1695.3,5,1,383342
824.0,5,4,326992
1536.0,4,2,383662
1700.5,5,3,517134
2142.1,5,1,460723
1337.0,2,1,283067
1563.8,4,2,408544
400.0,2,5,212980
2058.0,6,1,460859
1780.3,5,1,388157
1565.1,1,1,299507
1566.9,6,1,391889
1157.1,4,5,463628
1257.3,1,3,277540
1121.9,5,2,286744
1044.2,3,4,353155
1580.3,5,3,425163
2198.8,2,5,672243
1257.9,3,2,304441
1558.2,4,2,370564
1403.1,2,2,332223
1396.8,6,3,430692
1349.4,2,1,308781
2281.9,1,4,593149
1446.2,3,5,477266
1947.0,3,3,467098
1472.2,6,2,396786
2359.0,5,2,528481
2144.1,4,4,639251
1899.5,5,4,565325
1858.0,5,3,499447
1814.7,1,4,477793
1257.6,3,3,313061
1623.2,5,5,598255
2670.9,5,3,701430
1716.9,5,3,473495
1200.4,6,1,310550
768.8,6,3,324549
1258.8,4,4,430634
922.1,5,5,356662
1683.4,6,3,481648
816.3,2,1,201068
748.0,5,2,275801
1596.4,3,4,493348
737.9,2,5,281650
1598.6,3,3,409778
2296.5,2,2,462774
1699.5,2,5,569743
1851.0,6,2,417677
1797.1,2,3,393285
537.7,2,5,275759
400.0,1,5,172776
1719.0,2,1,326864
1838.6,3,2,440001
1730.9,3,5,531307
1647.9,1,4,436534
1155.6,5,4,428098
1696.4,4,1,368332
1941.0,2,4,434837
1256.2,2,5,414057
1093.7,5,1,260567
816.7,1,2,240390
840.0,2,5,342218
1283.3,2,1,260060
1586.5,6,3,420817
2198.4,1,1,399305
1200.4,2,1,224392
893.6,5,1,265473
1629.8,2,3,403202
1228.7,2,2,277479
2114.7,2,2,455671
1859.8,6,3,584472
1784.7,6,4,532774
800.7,2,2,181343
1194.0,1,2,269380
2003.9,4,1,395595
1382.1,3,1,309288
400.0,3,4,162552
2332.1,5,1,487183
1342.2,4,1,308737
1654.3,1,2,361970
1706.1,4,4,506396
1434.6,4,2,385514
2091.9,1,3,441968
1415.7,1,5,447271
1338.0,1,3,273457
2725.8,4,1,476726
685.3,6,1,200837
1580.2,5,1,415059
1689.7,5,5,651687
1805.2,5,2,454078
2475.1,6,2,562687
1569.2,1,5,501451
947.6,1,1,156191
1623.1,2,4,397284
1473.9,5,4,477991
2087.0,1,2,422336
1851.6,1,1,354776
1397.3,3,3,352443
1267.1,3,4,374701
1702.6,4,1,412271
1638.6,3,1,336727
704.8,2,1,159741
796.3,4,2,254844
1735.8,4,1,360562
1010.2,2,3,317274
806.1,1,3,220743
1658.7,1,4,424102
895.4,1,1,167865
1361.6,3,3,312432
1870.1,1,2,390277
918.9,1,5,288753
1759.7,4,4,478614
1898.2,5,3,477589
986.1,1,4,313816
2252.4,1,2,447920
1105.6,2,1,243395
1651.1,5,4,526869
967.9,6,5,499743
1086.4,3,3,290098
2217.5,2,1,415482
2351.9,1,1,448507
1964.2,2,4,524399
1250.7,3,2,317093
974.2,4,5,398055
