StudyHours,AttendancePct,PastGrades,FinalExamScore
16.4,86.3,53.1,79.6
11.9,90.0,73.2,83.3
16.8,69.1,58.1,77.3
6.7,77.8,74.8,83.6
7.4,77.2,61.1,80.5
17.4,89.5,56.6,100.0
5.9,76.5,84.5,67.9
4.4,70.8,58.0,54.1
7.4,95.0,66.0,67.6
16.9,78.4,58.2,82.0
5.0,95.7,82.9,70.2
9.1,78.7,56.6,70.7
23.9,88.0,51.0,79.1
9.4,86.0,65.7,64.6
14.0,83.0,43.4,70.8
4.9,68.1,61.9,62.9
9.3,80.0,64.2,59.0
4.0,88.7,67.8,72.2
1.0,76.2,45.3,66.7
15.3,83.2,60.7,100.0
3.0,89.7,50.3,62.2
10.4,87.3,50.7,68.5
8.4,90.0,56.3,74.7
2.2,85.1,43.9,64.3
8.3,63.5,61.3,72.2
6.6,79.9,36.3,72.5
7.0,68.9,51.8,58.6
6.2,84.1,76.9,72.3
9.2,90.9,68.2,78.3
2.7,96.1,77.0,57.4
5.9,92.9,51.1,62.4
4.7,91.1,70.4,68.6
12.2,82.4,85.4,83.5
7.2,86.0,78.5,80.1
14.0,94.3,52.2,88.2
9.5,99.7,64.0,94.4
2.7,88.4,70.2,61.3
8.3,87.1,68.9,77.7
3.6,92.6,92.3,78.1
9.5,94.1,73.1,82.3
14.1,100.0,45.3,76.9
12.6,79.7,70.2,76.9
3.3,80.7,75.7,66.5
11.4,92.5,75.6,79.7
20.9,74.0,69.6,94.4
3.7,94.2,70.5,75.3
5.8,93.4,37.6,48.0
5.0,77.6,60.5,56.3
15.5,93.7,65.3,87.5
6.8,82.3,51.4,58.8
2.2,88.4,58.5,57.2
4.2,98.9,78.1,86.0
2.8,82.6,62.2,65.7
12.9,83.3,59.2,83.9
14.6,94.6,61.7,77.4
8.5,97.6,81.5,95.4
25.6,80.7,69.2,93.4
11.1,71.7,55.0,54.0
7.2,100.0,51.7,71.5
8.3,99.1,57.3,73.9
4.6,70.6,77.8,60.5
2.6,85.1,59.3,64.1
18.6,100.0,90.8,99.6
14.8,96.8,73.0,98.7
6.8,100.0,94.7,83.1
7.3,81.3,67.8,71.1
10.3,85.9,66.8,64.4
12.9,62.5,69.6,82.9
8.3,92.1,48.1,75.3
5.8,89.6,57.0,66.3
3.4,99.0,62.6,61.9
12.7,94.1,51.8,71.4
3.1,94.3,50.2,62.0
4.4,84.9,78.4,68.4
5.4,80.4,70.7,70.8
9.3,85.7,75.9,82.8
4.4,84.0,73.3,78.3
6.5,92.1,37.4,57.3
8.9,77.1,47.1,58.2
7.7,90.3,52.4,68.9
5.5,99.8,41.2,65.5
16.4,80.3,82.0,79.5
16.2,84.7,64.5,77.5
28.4,78.7,66.6,100.0
14.7,77.8,80.1,77.6
14.0,80.2,68.3,88.2
9.8,77.8,60.0,86.1
4.9,87.2,57.5,67.1
5.6,77.3,83.1,72.4
3.0,74.5,59.8,71.0
10.2,95.1,91.1,89.1
17.7,86.6,37.9,80.3
6.2,76.9,64.7,64.4
8.1,87.0,59.0,92.2
15.1,100.0,47.7,73.1
14.1,100.0,52.4,82.0
4.9,97.7,50.1,57.5
5.3,98.5,69.4,77.1
14.5,97.5,52.1,87.5
13.3,81.6,55.2,69.5
11.1,100.0,66.4,73.6
13.7,87.8,75.6,77.8
3.0,77.4,44.5,56.6
6.1,77.7,35.9,61.4
3.0,82.6,56.3,64.3
12.6,90.8,70.9,85.7
2.6,87.8,62.1,66.8
10.4,77.0,50.6,74.6
14.4,65.4,70.5,81.4
5.6,100.0,54.2,66.7
15.4,90.6,73.6,89.7
5.5,98.8,59.5,70.3
3.4,83.1,50.8,54.0
16.9,81.9,88.4,91.3
7.9,92.2,85.7,72.8
4.9,83.6,66.8,67.2
4.6,83.1,78.6,72.0
6.6,90.1,62.8,73.9
9.6,65.7,45.3,51.6
11.8,96.0,54.1,68.4
7.8,75.6,68.0,78.5
17.9,79.3,73.3,98.0
2.8,76.7,84.3,62.5
11.0,77.2,53.5,68.8
16.0,82.0,73.3,78.3
17.8,91.8,50.1,92.9
7.3,93.4,69.7,80.3
7.1,87.7,48.8,66.5
10.9,87.8,77.7,78.7
8.4,77.2,69.0,81.3
1.0,82.3,43.6,56.9
7.4,93.9,71.6,88.2
22.3,84.0,29.6,86.9
7.9,100.0,56.4,71.9
10.6,71.2,72.0,63.1
8.9,100.0,62.6,78.3
15.9,87.7,54.6,84.5
13.6,79.1,45.8,70.1
4.3,80.7,35.9,50.1
14.7,75.2,53.0,77.3
6.5,78.4,45.7,64.4
2.9,87.6,69.7,60.0
6.8,92.5,43.4,59.9
6.2,87.4,50.6,58.1
7.4,97.3,75.1,73.4
11.7,71.5,90.2,96.6
9.1,89.9,48.2,68.8
17.1,91.0,73.4,80.9
8.9,94.8,80.6,91.4
10.8,69.0,53.1,61.7
6.3,82.3,58.4,66.0
4.6,80.0,66.6,73.9
8.0,86.1,68.0,77.4
14.2,79.8,69.0,92.3
14.2,82.5,71.2,69.3
28.2,81.9,92.9,100.0
7.7,74.6,62.9,74.7
3.5,83.0,79.7,74.7
5.8,82.4,25.6,39.7
7.2,84.5,55.7,71.4
9.8,74.5,33.8,47.4
16.1,94.0,100.0,100.0
8.8,90.2,87.5,87.9
3.7,100.0,48.1,82.7
8.3,70.7,53.0,54.5
9.5,87.1,43.9,48.3
12.9,100.0,65.0,68.5
2.4,91.8,66.5,75.3
1.5,85.5,49.0,43.6
2.4,76.0,69.8,60.8
8.6,73.9,49.6,59.7
10.2,71.3,57.9,79.1
2.6,88.0,72.4,69.6
3.6,79.5,50.0,64.7
6.8,74.4,35.5,55.2
7.9,81.8,65.5,71.1
10.0,89.0,61.3,74.5
11.0,78.8,100.0,93.7
6.5,65.8,84.9,70.2
5.1,77.0,72.8,77.6
8.0,99.5,47.7,71.0
1.3,90.4,59.5,59.1
11.6,81.5,43.3,70.0
2.6,85.0,66.9,68.7
3.6,87.9,46.2,64.7
17.4,86.4,86.4,89.8
3.5,93.0,67.2,75.7
5.8,99.5,67.8,73.2
7.2,87.3,60.4,84.6
2.2,89.4,44.4,58.2
5.8,81.0,72.0,68.8
11.0,96.5,23.1,63.6
15.4,97.5,61.7,96.1
9.6,80.6,85.1,90.7
4.9,94.5,74.8,83.3
5.6,100.0,77.0,63.4
9.0,92.6,75.2,76.3
4.1,94.8,62.9,66.9
6.2,70.3,61.6,73.1
7.2,90.6,66.6,66.0
1.4,85.3,54.1,58.5
3.9,90.0,36.4,47.5
2.8,66.7,54.2,55.3
19.6,69.2,79.1,94.3
2.8,59.0,55.4,60.5
10.6,86.9,49.9,79.3
12.0,78.4,64.6,75.3
10.7,76.3,67.4,60.8
3.0,84.7,68.9,61.5
2.5,81.3,51.6,49.2
4.8,87.6,100.0,90.8
14.1,84.0,65.0,89.6
21.1,79.7,96.6,100.0
4.3,81.0,99.0,99.3
21.0,100.0,58.6,92.2
11.0,100.0,90.9,100.0
8.5,88.6,58.6,63.5
23.4,86.0,44.5,93.8
14.9,81.7,61.7,81.7
13.0,85.2,56.6,79.4
2.8,94.2,62.4,65.8
4.0,94.3,76.1,63.4
19.1,98.1,63.2,100.0
9.0,77.3,70.2,68.3
13.4,84.2,80.4,100.0
5.5,83.3,77.3,70.8
4.6,97.0,62.4,73.8
9.1,77.2,87.5,89.5
9.7,94.3,67.9,99.1
6.1,75.3,76.8,71.0
10.3,71.1,58.8,57.8
36.2,76.6,57.9,100.0
21.6,80.2,68.8,98.9
2.2,88.1,44.4,57.5
12.1,75.6,57.2,81.9
10.4,81.9,60.6,74.6
11.5,88.1,48.1,75.1
4.9,100.0,67.6,81.3
10.0,100.0,54.8,79.8
5.0,67.9,84.3,64.3
3.9,86.3,71.7,70.3
15.7,76.9,45.4,77.6
14.9,70.3,85.1,80.7
9.6,90.8,76.1,70.8
8.9,71.6,51.4,54.1
6.0,99.3,81.5,74.9
1.9,88.5,71.9,76.4
10.4,96.5,88.2,83.4
7.5,83.4,46.2,57.2
18.5,100.0,86.5,100.0
14.0,100.0,47.4,75.6
6.1,84.1,57.9,64.0
12.0,82.9,53.7,87.7
18.0,93.4,67.6,100.0
12.3,76.8,62.9,71.9
13.8,96.1,71.9,100.0
13.9,87.6,78.3,85.7
10.4,83.5,60.8,90.7
10.0,72.0,71.4,54.3
4.5,87.2,43.5,61.4
9.0,70.9,57.0,68.6
14.2,99.6,55.9,83.6
8.5,77.5,44.0,37.8
6.6,85.8,63.1,68.5
4.8,87.2,89.2,64.8
11.2,79.3,61.7,82.9
5.4,100.0,42.1,67.4
5.4,92.5,44.5,63.9
11.3,82.5,79.2,89.1
17.2,79.1,82.8,94.0
12.1,79.0,77.6,78.5
15.1,97.5,70.3,89.7
15.4,98.9,57.0,87.1
24.0,81.1,51.3,96.9
7.7,90.0,56.9,59.7
14.4,90.4,55.8,75.9
8.0,99.4,68.6,68.3
3.1,98.6,99.8,89.1
1.0,83.1,37.6,55.5
6.0,96.1,81.2,81.9
10.5,95.2,81.4,82.3
1.0,85.5,54.8,45.9
3.7,79.2,68.9,67.8
14.0,72.3,29.5,67.7
8.1,100.0,72.4,84.4
9.5,91.7,67.4,54.7
4.6,97.4,80.2,84.2
11.4,70.3,45.3,76.0
3.5,84.6,60.0,70.8
4.6,89.8,65.7,52.0
11.5,85.7,49.5,70.3
11.2,81.8,51.0,76.8
10.2,89.2,73.7,72.9
11.0,76.0,88.7,75.2
5.6,86.4,75.9,80.5
2.4,82.1,55.6,44.8
5.8,100.0,74.3,80.1
5.0,79.8,78.4,78.2
11.4,94.0,95.6,93.0
2.2,81.7,59.8,64.5
7.9,85.0,69.6,76.7
5.9,76.1,49.2,61.3
3.9,91.6,54.2,58.0
3.1,76.9,50.8,59.2
2.6,65.7,59.3,60.4
3.7,95.3,68.4,77.7
7.1,79.1,38.7,67.1
18.0,99.8,72.5,100.0
6.3,81.0,52.8,75.1
8.6,80.6,86.8,82.5
14.1,76.4,65.8,75.4
15.3,89.3,86.5,100.0
16.2,76.6,60.3,67.5
11.4,90.2,80.9,80.1
9.2,89.4,72.8,63.8
8.9,79.2,51.1,64.1
4.1,85.7,100.0,83.4
17.2,79.4,66.9,84.7
9.7,87.0,43.1,60.2
14.8,95.1,66.5,81.8
6.2,91.7,51.9,67.5
3.7,75.1,52.7,71.1
5.9,73.0,36.5,45.9
3.5,86.0,46.3,55.1
18.5,96.9,45.3,97.1
6.8,85.3,68.0,75.3
7.0,91.3,69.5,74.2
4.1,73.7,46.2,66.8
17.9,76.8,34.2,76.4
9.7,83.5,67.9,73.7
1.9,79.9,58.2,75.8
16.1,74.6,59.0,87.6
14.5,98.1,79.5,88.7
10.4,90.5,78.3,86.0
12.9,88.6,77.4,95.6
17.8,91.4,78.7,94.3
2.6,80.8,86.9,57.6
13.2,71.1,67.4,82.1
13.6,79.2,84.4,100.0
5.1,88.5,64.9,72.0
3.7,78.5,52.6,63.7
6.1,85.7,78.9,72.0
5.3,82.2,51.3,64.6
4.0,82.3,89.3,63.0
3.9,100.0,95.3,93.7
8.1,75.8,78.2,78.4
4.8,79.0,78.6,66.6
5.3,80.0,74.5,72.5
8.4,98.1,71.8,84.1
9.9,77.0,86.6,86.4
9.9,75.6,85.1,83.6
8.6,100.0,45.7,84.2
2.9,84.9,40.9,70.0
7.8,98.8,37.3,81.5
7.1,91.5,79.7,85.2
10.3,69.1,60.0,58.5
3.1,83.5,60.8,63.5
4.5,88.7,85.8,77.6
5.6,93.2,75.7,78.5
5.0,96.2,86.9,72.9
6.2,86.2,52.5,53.1
6.4,79.5,64.3,68.6
2.3,86.3,77.9,74.4
8.6,71.8,83.4,77.9
14.6,77.3,80.2,89.6
5.3,87.7,98.5,90.7
5.0,77.6,66.9,79.2
12.2,83.5,59.7,80.1
9.7,100.0,59.2,78.6
5.6,74.0,69.3,71.9
2.8,91.1,42.7,54.1
6.6,78.3,80.2,71.9
8.9,90.6,83.1,95.1
12.2,96.9,75.1,87.7
2.1,90.1,54.8,59.8
8.1,91.5,75.2,83.7
6.5,81.9,64.3,69.3
7.9,87.2,86.8,80.7
11.0,81.0,54.3,69.4
11.5,80.0,82.7,75.0
7.5,85.1,58.7,61.3
2.1,84.3,50.4,64.2
10.2,90.3,56.1,78.9
6.3,85.0,69.3,82.5
6.0,83.3,59.8,58.5
7.5,79.4,76.4,77.9
6.4,100.0,52.2,74.2
8.6,85.6,47.2,65.7
11.1,74.1,67.6,56.0
11.8,85.8,70.4,86.7
6.6,85.5,47.9,63.2
5.0,91.8,51.5,62.3
12.1,98.9,90.3,85.7
16.0,75.9,67.2,87.6
10.1,85.7,28.8,59.1
4.1,87.5,85.2,96.5
4.5,66.0,84.3,68.9
8.7,95.5,71.9,88.3
4.2,100.0,38.8,62.9
17.4,74.7,73.3,81.8
7.5,95.3,76.6,86.7
4.3,81.6,58.3,54.5
11.6,81.3,67.3,72.1
12.7,81.0,44.7,69.5
16.5,82.7,68.8,89.8
9.0,81.0,58.0,58.6
5.9,81.2,54.8,67.3
13.3,93.3,80.1,85.5
3.1,77.7,53.5,60.1
1.7,84.1,45.5,58.3
7.4,93.5,55.3,65.6
26.8,78.6,57.5,93.9
15.3,74.2,53.3,68.9
9.4,88.2,62.8,82.3
7.4,85.2,57.1,66.8
5.5,73.7,77.9,73.1
3.8,77.8,72.6,48.8
8.2,100.0,49.1,73.1
10.9,90.4,48.0,85.8
5.6,96.8,62.1,77.5
4.3,86.0,65.4,65.5
6.8,87.8,64.2,72.7
12.1,84.1,37.2,71.9
6.1,80.6,67.7,77.7
14.7,78.5,74.1,83.7
3.3,80.5,44.8,61.2
3.4,98.4,91.3,68.8
7.0,87.9,84.5,66.7
5.6,70.8,74.2,65.7
9.8,95.3,56.1,93.8
5.7,82.5,55.8,59.2
5.3,75.0,58.7,68.5
5.6,75.8,76.2,89.8
4.9,83.7,60.4,63.6
3.8,78.4,57.3,67.5
14.1,62.9,78.4,82.1
7.7,74.6,87.4,72.7
6.0,95.3,33.9,62.5
6.3,82.3,52.2,64.1
8.7,81.6,34.1,59.9
8.5,69.6,56.3,47.1
12.8,76.4,71.6,71.1
4.7,95.3,67.6,67.0
11.5,96.8,78.1,92.3
2.1,92.9,70.8,71.6
7.7,92.2,66.0,78.6
10.8,82.8,58.3,70.8
4.3,88.5,78.4,79.4
12.3,76.1,71.2,92.1
4.2,74.9,77.7,78.2
19.8,83.0,80.4,91.6
6.0,92.1,50.8,68.0
8.8,81.0,70.9,85.0
2.9,70.6,59.1,61.2
6.7,100.0,92.6,79.7
20.9,87.6,71.4,93.4
5.2,74.6,88.2,66.2
10.3,84.3,42.9,65.1
3.8,82.9,66.5,70.4
5.4,74.4,50.8,55.4
2.6,88.9,74.5,73.4
13.5,94.7,61.7,86.1
6.0,93.0,54.9,74.7
12.0,84.7,91.4,94.0
12.4,100.0,44.9,81.8
6.4,65.0,71.3,60.7
9.5,86.9,79.5,80.2
15.4,89.0,47.2,81.5
22.2,91.5,75.0,100.0
11.6,70.2,48.9,75.7
3.6,88.4,68.8,66.5
3.7,80.5,68.0,63.4
6.1,87.1,66.8,77.3
13.8,80.0,58.5,78.6
8.9,80.5,80.8,80.3
4.2,91.8,59.1,64.2
3.8,74.3,66.5,59.8
4.7,84.0,43.6,52.8
7.4,94.1,67.8,84.4
3.5,86.4,78.2,74.7
4.1,67.7,63.0,56.6
3.5,95.1,82.9,77.8
5.3,91.5,39.5,58.9
10.9,80.7,85.9,84.3
10.3,76.9,66.7,74.8
10.7,89.4,43.2,68.5
8.7,79.5,82.8,78.0
4.6,95.2,90.8,84.5
11.4,85.5,65.1,90.9
20.6,90.8,62.0,87.1
11.1,80.6,35.9,49.3
25.4,85.1,73.3,98.8
3.0,92.5,92.8,83.1
2.4,80.3,54.0,60.5
6.7,63.5,35.5,58.3
0.3,82.6,83.1,60.2
4.3,78.0,59.4,73.0
9.9,82.9,43.6,72.6
6.2,74.4,77.5,58.0
9.7,81.3,71.0,63.8
3.2,95.3,72.4,73.2
13.9,86.6,70.5,86.5
6.0,75.0,52.6,72.2
10.9,89.5,66.9,90.5
10.3,74.8,54.7,57.1
9.9,67.8,65.5,74.7
26.6,74.2,100.0,100.0
9.0,90.9,51.7,68.8
7.6,83.5,51.0,56.2
2.0,85.2,69.9,47.0
8.8,93.5,54.2,77.2
13.6,86.1,64.2,76.7
9.3,82.8,74.9,77.8
4.3,85.6,87.5,87.4
6.6,80.0,59.3,68.7
4.4,87.4,81.9,64.3
20.2,85.5,88.8,100.0
3.8,99.7,66.1,75.9
13.7,95.7,50.5,88.2
7.3,72.7,56.7,72.0
14.1,77.8,64.6,78.8
8.7,100.0,81.7,93.7
11.7,86.8,70.4,73.6
6.9,96.8,43.4,63.7
0.9,85.6,94.7,75.7
8.2,84.3,60.1,65.2
5.7,75.5,65.8,64.6
3.5,79.2,71.8,54.6
9.2,78.9,63.7,73.6
13.4,100.0,67.3,89.4
1.2,77.2,67.5,38.0
5.7,90.8,74.7,68.2
8.7,81.1,63.5,75.5
23.6,86.7,63.8,100.0
4.2,86.9,59.7,74.2
4.3,60.3,72.8,59.4
2.8,77.1,78.8,66.6
4.7,86.8,69.5,63.9
10.7,72.4,75.9,69.3
3.3,79.1,56.1,66.6
8.5,90.9,82.3,79.3
6.0,97.4,45.0,57.1
10.6,74.7,67.9,88.7
5.4,79.1,65.2,52.3
1.3,88.0,81.7,69.0
6.2,89.5,67.6,84.8
4.6,83.5,64.5,76.7
13.9,92.4,66.3,88.9
8.2,87.3,72.3,86.3
10.0,75.8,67.7,69.0
7.1,79.2,45.9,57.1
15.6,85.1,56.6,87.4
2.9,92.6,79.8,83.8
4.1,81.9,73.5,83.0
13.2,91.6,63.0,85.0
15.7,96.6,67.9,88.0
6.9,77.1,34.0,61.2
1.7,96.3,73.5,59.9
1.3,77.8,78.3,62.5
2.6,62.4,78.4,57.0
2.7,91.1,87.4,71.3
7.7,100.0,93.7,91.4
8.1,69.2,51.4,62.3
2.7,83.3,92.1,97.3
19.4,81.8,70.2,97.3
15.1,69.1,60.7,83.3
7.0,100.0,92.1,95.2
7.5,71.5,100.0,74.6
2.0,90.6,86.5,70.8
4.9,84.6,67.0,70.1
16.1,79.4,62.2,76.6
3.1,74.3,61.0,58.5
9.1,92.4,82.3,96.0
20.9,83.1,60.4,84.1
4.2,87.9,82.2,72.4
10.5,85.8,71.8,100.0
10.3,92.0,64.1,91.0
3.7,65.6,70.2,73.6
15.0,66.0,73.8,81.7
13.1,90.9,68.2,70.5
15.7,68.6,78.6,90.1
16.0,94.4,78.2,100.0
5.0,79.5,81.7,70.0
5.7,75.0,66.5,57.4
11.9,94.3,55.5,79.9
4.2,94.1,95.9,88.9
3.4,88.1,50.1,61.3
13.6,79.2,75.7,99.2
20.4,84.8,68.9,88.7
11.1,81.4,64.5,71.1
2.0,70.4,83.4,70.2
17.8,85.1,70.5,92.7
6.2,88.8,59.2,79.8
8.7,83.0,48.7,64.9
16.6,99.5,78.3,100.0
9.6,75.1,56.3,83.9
16.4,84.0,74.9,87.0
5.5,80.7,60.3,76.1
4.1,83.6,58.4,80.0
5.9,67.2,75.1,81.0
3.9,96.6,59.8,60.6
9.1,96.5,74.3,80.8
8.0,88.1,69.5,75.3
9.2,70.0,76.7,72.0
2.8,92.5,48.3,55.4
8.1,70.6,55.0,57.0
5.0,72.5,75.3,74.6
21.0,79.8,56.2,83.6
6.2,82.6,72.5,69.8
14.7,95.8,70.6,97.6
10.9,93.5,71.2,88.8
13.5,94.6,63.7,92.4
5.4,71.6,60.8,68.3
3.3,91.8,86.3,78.7
6.4,64.9,41.7,46.7
7.9,77.7,50.2,53.2
6.9,90.5,80.2,79.9
8.1,94.1,61.4,64.4
10.0,82.2,70.3,100.0
2.7,79.4,54.3,67.0
16.0,86.7,28.4,74.2
9.6,71.8,50.5,65.8
7.1,83.5,75.6,85.6
1.4,84.7,51.9,66.9
24.0,98.8,72.0,96.8
14.2,95.4,64.1,97.8
7.7,100.0,57.4,65.9
10.1,89.2,76.0,72.0
4.9,75.2,48.7,64.4
4.2,76.4,62.3,45.6
18.7,94.6,87.5,100.0
11.1,93.4,66.3,84.0
18.8,81.3,75.0,100.0
6.5,78.0,65.3,58.9
6.8,84.0,63.0,75.5
6.0,86.4,79.0,79.1
16.2,73.7,26.1,59.0
14.3,68.3,55.3,77.8
12.8,99.3,66.9,84.8
5.8,74.4,74.8,64.3
3.8,77.2,48.5,60.9
3.7,81.6,80.5,62.8
18.8,91.0,62.6,87.4
14.9,95.2,65.0,84.5
9.3,71.2,94.9,84.2
2.0,98.2,75.7,64.4
5.0,71.1,65.9,62.8
4.0,95.8,73.1,78.0
5.7,86.3,56.1,63.8
7.8,100.0,67.4,78.3
16.1,96.5,92.1,91.1
8.6,91.4,95.2,88.4
12.8,85.7,39.4,83.2
7.6,68.5,70.7,60.5
5.9,92.1,47.2,65.2
5.6,84.0,48.7,60.3
8.8,86.8,81.2,90.2
17.7,71.4,73.9,95.7
7.5,71.6,48.3,67.1
6.3,82.8,75.4,69.3
22.1,82.1,74.6,94.5
3.0,78.5,55.8,72.2
4.8,81.9,91.1,80.2
6.2,88.5,67.3,64.6
12.6,99.2,61.7,90.4
11.4,98.3,100.0,93.8
3.6,76.0,75.6,62.3
7.9,88.8,60.1,64.5
16.4,89.7,64.5,86.6
5.2,72.1,57.1,61.6
12.4,87.3,53.2,73.1
13.5,65.8,74.3,84.4
5.0,69.0,73.4,59.0
6.9,92.5,91.5,72.3
8.2,75.3,56.6,79.3
3.0,76.8,83.1,67.1
12.0,80.3,48.9,60.3
10.3,88.7,66.8,77.0
3.3,86.0,72.8,61.9
4.6,93.1,69.6,89.1
7.8,79.2,65.7,61.0
1.9,87.5,54.0,64.2
13.0,73.1,51.0,70.6
29.2,100.0,52.9,100.0
10.6,72.7,61.0,65.5
18.3,78.1,69.1,91.2
11.1,71.3,57.2,71.5
2.8,62.3,65.7,55.0
5.4,86.3,52.5,62.3
18.2,94.7,75.9,98.9
7.8,100.0,72.8,83.7
13.8,94.9,74.3,87.5
7.6,80.3,67.4,75.0
4.3,85.5,88.1,82.0
11.5,86.9,53.7,69.9
9.3,91.5,71.0,72.1
18.5,88.5,63.1,70.8
7.8,83.9,61.7,68.7
3.9,98.8,86.8,87.2
4.5,80.7,70.4,76.3
5.5,91.3,50.1,69.5
6.5,93.8,44.1,55.9
17.2,68.0,62.5,86.4
10.2,85.9,60.0,72.1
8.9,69.3,60.0,77.9
9.5,90.8,58.7,75.5
3.2,89.3,49.7,60.5
6.9,80.3,65.7,77.2
8.0,93.4,89.1,93.4
23.5,81.1,65.5,100.0
4.7,95.2,57.6,75.5
2.7,96.1,61.8,68.2
18.9,77.4,69.1,87.6
2.1,74.8,85.5,69.5
5.9,69.4,49.2,41.6
7.5,77.1,47.3,55.7
7.8,91.6,82.2,77.6
7.8,84.4,80.0,87.2
6.8,90.2,55.4,72.9
8.5,97.7,76.1,98.8
17.7,92.0,69.9,94.3
7.6,81.6,62.7,62.4
9.1,85.4,66.0,84.8
1.6,87.1,73.0,77.1
6.7,67.4,100.0,84.8
13.4,95.2,79.6,87.4
22.8,74.3,75.0,100.0
6.3,95.2,76.2,85.6
6.2,93.4,47.6,52.0
6.2,83.4,71.9,86.9
3.8,100.0,54.7,72.4
5.9,67.5,36.2,31.0
6.9,98.6,83.8,94.2
6.8,88.6,53.3,78.2
3.9,100.0,39.6,61.4
1.7,72.0,57.8,54.0
1.8,82.7,41.2,58.7
7.6,79.9,95.3,84.1
3.0,75.4,89.7,90.3
1.3,100.0,61.4,69.5
4.9,78.9,66.9,58.8
3.8,85.5,63.0,62.2
7.3,84.2,66.4,64.5
1.4,84.0,56.7,56.9
0.8,74.8,63.5,72.7
6.8,76.0,43.2,59.3
4.1,86.4,53.9,63.2
30.7,86.9,86.8,100.0
8.6,82.5,92.4,92.8
9.0,53.2,64.5,51.0
8.0,100.0,70.6,91.2
7.7,88.6,66.2,81.5
5.9,85.1,39.9,72.1
5.4,83.4,59.7,63.5
3.4,88.7,52.5,69.5
6.8,84.3,65.6,74.4
6.1,96.0,60.8,73.5
5.0,87.1,39.7,59.5
8.9,84.0,59.0,74.0
7.9,94.6,34.3,65.5
2.6,77.9,62.6,46.4
7.2,91.1,58.9,66.7
4.8,84.4,51.1,64.3
9.8,81.3,66.4,70.4
15.5,74.0,51.6,93.2
7.1,82.6,56.2,67.0
3.8,87.9,33.8,70.0
17.1,75.0,84.8,100.0
15.6,85.4,73.7,89.8
9.6,91.1,62.5,79.7
2.9,67.1,71.0,59.0
7.7,96.0,91.6,83.0
1.8,71.6,66.6,58.5
8.9,85.9,36.7,70.6
14.0,86.5,93.5,91.2
6.6,86.5,54.1,58.2
3.4,93.0,57.7,78.0
4.4,81.2,70.9,71.2
15.8,85.5,47.2,71.1
2.7,93.9,80.7,66.5
4.1,68.9,64.8,70.0
17.1,90.1,64.9,90.5
6.0,82.5,64.2,75.5
6.8,86.8,71.0,72.7
5.7,84.9,85.2,71.2
3.2,64.5,48.4,49.5
2.3,88.0,63.4,71.1
7.1,87.7,50.7,68.4
19.1,72.0,60.5,79.4
2.7,92.2,66.8,71.3
3.8,88.5,59.2,52.5
21.8,99.1,83.3,100.0
10.6,75.2,81.2,74.9
25.5,95.4,42.4,100.0
12.6,85.8,64.6,76.0
18.3,95.3,57.3,100.0
14.5,76.9,57.8,81.2
4.7,82.3,77.1,84.5
8.8,94.9,50.6,62.2
5.6,87.5,69.9,81.3
11.2,98.0,64.2,82.7
10.7,93.4,73.4,87.2
7.9,100.0,84.9,88.4
6.7,85.1,87.5,74.5
7.5,83.7,74.5,78.2
8.5,95.7,83.2,79.4
9.6,100.0,45.1,75.2
6.8,81.0,55.2,72.9
6.0,72.1,66.8,60.8
14.6,89.4,43.8,71.6
10.9,99.2,53.4,94.9
3.3,73.7,70.0,70.6
3.8,78.0,83.2,77.3
9.1,87.1,73.4,72.2
5.4,72.4,58.3,60.4
8.5,86.2,73.7,89.6
3.2,87.5,49.8,66.5
4.0,100.0,71.9,82.7
9.8,80.0,68.7,70.8
11.4,62.4,30.0,63.7
6.3,100.0,32.7,50.9
3.5,90.3,58.3,45.1
3.7,92.8,63.8,65.7
4.9,84.5,44.4,64.1
3.7,95.9,68.4,76.9
5.2,94.7,77.5,96.9
14.0,81.2,62.0,79.5
10.9,92.4,69.9,74.0
1.2,74.3,62.7,65.7
10.8,48.3,47.6,47.6
6.3,90.7,73.6,71.3
9.7,75.5,58.1,57.4
7.8,61.6,78.7,70.1
18.2,95.7,71.3,100.0
17.3,78.8,48.8,78.7
4.2,96.0,43.4,62.7
13.9,79.5,71.9,76.8
4.2,86.8,58.1,66.5
2.6,71.5,59.0,59.0
9.7,78.0,67.6,70.2
15.4,81.2,52.0,65.5
21.7,63.5,41.0,78.6
2.8,100.0,88.6,88.5
10.4,71.2,69.6,90.0
14.7,76.7,58.6,92.1
14.3,97.3,32.7,72.2
31.5,88.9,30.2,89.0
7.1,94.2,51.4,72.1
2.3,96.5,65.0,64.7
5.7,93.4,74.7,81.7
9.4,89.8,67.5,85.6
6.9,81.7,70.9,66.8
7.0,79.1,48.2,70.2
16.9,100.0,59.3,88.7
15.2,91.4,46.5,79.1
10.6,91.3,60.7,70.5
25.0,85.2,66.6,100.0
3.4,96.9,83.9,62.7
7.5,97.9,52.3,73.0
10.2,78.0,66.3,74.8
10.8,100.0,63.3,77.6
3.5,99.2,58.9,67.8
3.9,62.0,89.3,58.1
10.1,94.5,59.9,67.1
6.4,99.3,70.5,75.4
6.6,76.7,60.2,57.4
9.3,100.0,57.1,69.3
7.1,77.3,82.9,84.2
4.1,80.0,79.2,80.9
14.0,88.8,57.5,73.1
10.5,85.4,45.3,60.8
2.2,86.3,91.6,54.9
24.0,80.8,57.1,91.5
