Area_sqft,Bedrooms,AgeYears,Price_USD
1648.7,6,17,384475
1007.0,3,15,234271
436.9,2,34,128514
2290.1,5,12,442012
1621.7,2,16,300760
2121.7,1,21,354454
868.2,4,33,183311
1852.9,2,0,330416
1530.0,1,26,229963
1878.0,4,24,345445
1661.2,5,6,361461
1297.0,6,17,312100
1526.4,2,0,293616
1241.1,5,50,283697
1776.7,4,38,352951
1041.9,2,41,204210
1083.9,1,11,193469
1327.7,1,22,216248
1676.8,3,20,295898
1424.0,5,4,349388
1252.8,4,45,276442
1875.3,2,3,368959
1664.8,4,43,326612
1193.3,3,8,248259
930.9,6,32,237310
1321.0,6,50,276334
1119.4,5,14,242480
1052.5,5,13,293040
1737.3,4,6,368445
1907.3,4,50,397814
1373.3,4,9,301383
1397.4,6,39,324560
1067.1,5,48,253897
921.5,5,36,246393
1758.1,6,32,369606
828.3,2,5,184402
1121.3,1,21,211812
1106.8,6,32,317231
1590.8,5,48,306923
1311.2,1,15,233572
1143.7,1,27,196790
2011.7,3,0,381216
2133.6,1,20,369265
1575.3,5,30,382900
1464.7,5,6,347226
1173.5,3,44,210199
1391.7,4,4,282039
857.8,5,38,221796
1844.9,5,34,393413
1340.8,6,43,307561
1090.6,3,2,252174
1250.8,3,48,273307
1717.8,1,4,312440
1284.6,2,49,219620
1045.7,4,49,195752
459.8,5,9,202859
1364.9,4,30,296903
1569.0,2,36,288064
1179.3,2,45,180841
1042.7,3,10,232770
893.6,3,8,224243
1230.7,6,30,276261
898.6,4,48,204035
895.7,5,29,257875
1184.4,2,36,201029
2247.7,2,43,388939
2450.8,5,16,480371
1929.9,3,20,360423
1689.9,4,46,341373
528.0,3,11,141742
2604.3,1,5,405788
1576.4,3,2,314551
905.3,4,45,211350
2608.8,4,37,473725
1355.7,2,33,248268
1775.4,3,16,323627
1258.5,6,25,323277
1655.4,4,25,331213
1708.8,3,44,336659
1787.0,2,49,311642
1977.5,1,0,352015
1469.9,6,31,337054
1494.4,4,28,299645
1378.5,1,32,221638
930.2,2,25,190029
992.9,6,49,274304
1261.3,6,7,299271
1968.0,4,10,382178
1611.8,1,13,301306
1358.1,5,35,289305
1281.3,1,9,213077
874.9,4,14,246388
995.5,6,12,294762
1469.7,1,13,259469
1403.7,6,35,339757
1750.2,1,9,294648
1302.6,1,49,201876
1655.3,4,5,351171
710.9,3,33,158730
972.7,2,1,203482
1518.6,6,28,332828
1407.4,3,1,285294
1732.0,2,25,296013
1929.0,5,11,368196
1949.6,6,7,443876
2113.7,4,14,416189
2219.4,4,38,437170
1239.7,3,14,233393
2434.8,5,46,433144
2700.2,4,44,493530
813.9,4,19,187693
1135.1,6,22,296704
1562.1,5,5,350393
1504.4,5,0,381278
641.1,3,35,152086
972.7,5,41,236949
1497.5,6,38,343600
1302.0,5,32,277446
1679.4,3,7,321097
2280.1,1,33,338586
839.9,1,12,174335
2441.4,2,45,408999
2246.5,5,17,431447
623.4,1,2,131727
862.8,2,16,184773
1218.3,3,21,223201
971.0,1,14,190099
1661.9,4,6,328056
1685.7,5,29,320797
1463.7,1,14,254513
1568.3,5,43,337929
1339.8,1,23,245516
1578.5,4,29,327783
2260.8,1,7,364865
325.9,2,8,144442
1408.1,4,38,287068
1609.1,2,7,282229
1355.6,5,40,315675
1540.8,2,49,262710
1939.4,6,18,462150
1167.7,5,0,331098
2394.0,3,33,409765
731.8,1,47,92752
1679.2,5,25,346904
1393.9,6,23,289394
1517.0,3,38,282851
1742.6,6,0,426041
1121.8,3,17,240164
1896.0,6,12,429386
2288.8,1,0,403758
1269.5,3,31,280507
1167.0,5,25,283366
1969.4,4,10,388055
1842.1,4,13,359497
695.5,4,47,203771
1648.7,1,27,258876
1748.9,4,1,403580
1375.3,1,13,234302
2075.2,6,17,425968
678.1,3,42,161673
432.4,6,17,201174
1879.2,3,24,314508
1034.2,2,35,206084
1384.4,4,3,273431
890.2,1,50,174801
1783.5,4,7,338531
1553.4,4,48,305502
1340.3,2,31,252095
844.4,1,21,174124
1327.9,6,48,277075
1550.2,5,32,342370
1160.7,5,34,250507
1176.1,5,46,269622
1404.7,6,13,306567
1703.2,5,38,360560
1590.8,1,11,300965
1929.2,2,7,343108
1359.6,4,22,293194
1855.8,5,46,378931
875.4,5,33,236701
1579.2,2,22,252302
1555.3,3,9,286679
2460.9,3,21,429249
1098.4,6,33,285649
859.5,5,3,242050
1053.4,5,22,267348
1115.5,2,43,218114
1584.5,2,1,294643
832.8,6,46,211051
1555.4,4,33,321883
1415.4,2,45,265833
1811.5,3,32,336863
1678.7,6,9,380258
1772.7,1,40,275409
1621.0,6,5,374540
1925.5,4,3,397216
729.2,3,11,143421
745.0,2,5,174667
1390.7,1,12,240506
1437.9,6,0,378693
939.2,2,17,163885
1652.1,1,45,233829
813.0,5,26,233217
1279.4,4,37,293352
1391.9,1,50,210902
1657.4,3,25,308985
1173.2,6,18,290922
1947.0,2,32,332226
2156.1,4,11,400317
2092.1,4,49,353064
2213.5,5,10,459844
1879.7,2,46,292738
1676.8,5,30,365867
1062.9,1,16,190366
1146.1,5,35,288473
1827.0,1,35,269364
598.6,1,23,132313
1995.6,1,25,324506
1127.2,5,41,231705
1159.7,5,37,254955
1749.1,5,0,373571
1526.2,6,37,352189
1211.2,4,31,242793
990.2,6,22,251264
724.4,6,30,221577
426.6,5,15,195445
2058.4,4,45,380251
1302.5,4,26,273811
1000.1,4,10,258719
1738.2,2,24,287056
1049.3,4,19,282975
1058.1,1,9,229751
1935.4,5,25,385842
1733.7,6,13,396344
1482.4,6,26,344150
1150.6,5,5,282867
1505.1,4,14,337630
1661.2,3,14,293444
1516.1,3,26,283887
1946.5,2,1,366048
949.4,4,8,271801
1283.9,5,28,322040
1650.6,6,18,364085
1142.3,4,2,258658
1828.8,2,48,292135
2004.2,4,42,400230
1426.7,6,9,359457
1572.3,3,10,369341
1306.1,5,6,328294
1268.3,5,42,314889
1977.5,3,1,378512
1023.7,5,50,221675
1772.0,6,37,428811
1178.2,1,0,194865
1019.5,5,31,258207
1853.6,3,38,334592
1713.4,6,10,381748
1106.0,6,5,313666
1324.3,4,20,284191
1344.0,4,10,280781
1505.8,5,9,317472
1179.8,2,34,223121
2181.5,3,35,368094
901.1,5,45,213266
717.8,3,7,170113
1347.3,1,2,229081
505.6,2,38,106988
1050.5,2,34,169998
1115.2,4,17,251897
1406.8,4,23,308603
1311.2,1,24,234143
1506.2,2,36,251600
1049.0,6,41,254387
1229.7,2,39,241501
1660.4,2,27,300067
378.8,4,21,154795
1589.3,4,19,352804
434.9,6,46,193872
1404.8,6,19,357683
1634.0,3,26,273434
1538.5,3,26,283065
1120.9,2,41,172760
1515.6,1,8,292454
976.0,5,2,262264
2021.9,3,14,361366
1774.1,5,0,396872
972.9,6,28,280649
2019.6,4,49,377807
1487.6,6,10,360047
891.7,3,5,238265
1925.4,5,31,381894
2139.6,4,49,356233
1284.9,5,13,299026
1564.7,6,4,367412
1394.1,3,32,280928
1660.7,4,49,333165
1757.7,4,6,348329
1843.7,5,28,335908
568.5,4,25,209357
1166.8,2,13,233322
1834.4,3,38,288337
1085.8,1,15,162948
1556.2,5,16,349977
987.6,4,19,227465
1705.1,6,38,394997
1416.9,4,2,305529
1671.8,6,16,381325
1577.7,6,38,339117
767.6,2,39,146059
2342.7,4,38,427113
811.5,2,44,178208
2518.4,3,9,461504
427.9,6,2,209208
1430.6,3,7,308841
766.6,1,13,175761
2127.1,6,19,422185
943.5,3,49,174027
907.3,5,47,227549
1415.4,1,4,254055
2043.6,1,7,333639
1954.8,2,6,314262
1299.8,6,44,299070
1255.8,3,0,280854
1634.7,6,21,402201
1373.8,1,13,241217
1436.3,5,44,305377
1336.2,4,30,265752
1674.7,2,32,290637
1602.9,3,13,305073
2084.6,2,39,357785
1113.4,3,49,221937
1109.3,4,41,266860
1358.3,5,23,315991
1309.0,6,0,352145
1788.3,3,31,301032
925.3,6,30,266560
1971.5,1,11,346717
1272.0,3,1,277297
1931.6,5,32,388251
2539.1,6,40,490302
1861.9,5,13,426809
1681.2,3,29,281414
1902.1,4,47,377835
1267.6,3,31,258400
1518.3,1,41,230176
1097.5,5,38,270003
1126.1,6,0,322164
1538.8,3,33,269642
1443.1,2,20,286652
1594.1,5,7,362687
1460.4,2,21,251663
1272.9,5,9,339602
1815.7,2,27,327943
1122.1,1,18,206790
1513.0,4,41,320018
1916.4,6,41,400317
1719.3,4,44,345063
1387.0,3,34,281988
591.8,6,29,199764
1247.0,4,33,262540
2356.0,4,35,421270
1288.4,1,25,246248
1397.7,2,14,233969
1476.3,1,42,239976
1592.3,5,4,388083
1105.2,1,11,177728
1741.1,2,0,327506
1584.0,3,16,334073
624.9,6,1,230821
300.0,4,13,142578
1158.4,1,37,184823
855.1,2,16,161554
1539.2,3,10,300394
1231.5,3,16,244106
1611.6,6,36,327181
1617.4,5,2,394962
947.4,5,4,272863
1236.1,6,44,287569
1151.0,3,41,215362
1819.9,4,47,331937
1320.9,5,31,283313
1962.9,6,49,392489
1988.0,1,19,309818
1339.0,3,14,288687
1133.4,1,41,144986
1006.0,1,50,159933
1719.5,3,35,297247
1354.8,3,50,266440
1072.0,6,42,268771
1803.7,3,11,353843
1811.9,4,36,335540
973.2,5,15,284974
1562.7,1,2,252937
1664.9,5,18,347028
2165.7,4,28,387802
1325.7,5,5,318507
1400.1,6,27,335220
1697.5,3,20,298362
1971.0,4,41,346753
1580.3,1,49,220650
1501.5,2,9,253711
1147.4,3,41,210583
1254.4,6,11,359103
1333.0,4,22,290149
1715.6,6,4,385867
1601.9,2,26,279119
1089.9,3,23,198908
1782.4,2,22,284787
1323.9,6,0,326470
1330.3,4,23,260740
1745.6,2,31,319178
1801.7,1,2,351479
1555.7,2,7,310003
2242.2,6,15,453486
556.4,3,7,163029
1834.5,5,40,378441
950.3,6,5,291504
1392.4,4,15,331690
1411.0,5,23,294295
1377.7,2,0,274654
993.8,6,10,285012
792.8,4,1,216330
538.6,5,1,173824
1310.3,4,27,250773
1464.7,5,11,361695
1671.3,6,20,396765
1926.5,6,37,381532
1782.0,2,48,257743
1848.5,1,0,322835
953.6,3,35,198442
1900.8,5,12,368201
1572.3,6,9,414767
819.2,1,11,183890
1885.8,4,4,363073
1007.0,3,13,251878
937.7,4,49,211038
2098.0,3,11,405389
1511.6,6,15,342878
934.6,5,18,263176
1161.8,2,32,258095
1879.9,6,39,419384
863.4,4,25,229291
1340.0,2,32,203331
1339.7,4,19,307835
2628.8,6,16,535705
747.7,2,15,148857
766.3,5,36,204668
1148.4,5,4,292298
1115.5,4,17,269451
1419.3,4,24,269834
1191.3,5,24,285548
1784.6,3,35,355673
1443.1,2,30,268136
969.1,1,2,167246
1296.6,1,28,222508
1282.1,4,31,282182
1918.5,2,19,296253
1793.4,2,0,340115
1725.3,3,13,333698
1077.1,4,0,235175
1545.2,3,33,328647
886.2,5,20,248141
1698.1,1,20,279592
1951.8,1,33,294158
465.4,5,29,173829
1366.7,3,40,266372
1366.2,4,21,319703
1814.9,4,35,346910
1141.4,4,40,217208
1135.1,5,13,283288
1480.4,1,47,227713
1682.1,2,35,322128
1501.4,4,48,297603
1805.4,1,5,319461
1719.0,6,1,391057
1176.3,2,21,231703
1419.8,6,24,321967
1656.6,3,50,296762
1053.0,5,18,284417
1103.8,6,35,282305
753.2,4,4,236845
1941.1,2,42,350385
2385.7,6,42,491982
1105.7,1,23,193677
1669.5,1,34,249573
1972.7,1,30,296991
885.5,1,29,165497
1567.7,2,48,267121
2008.7,5,46,388342
1293.4,5,10,300403
1377.1,3,32,266220
2035.3,6,32,397130
1223.6,1,46,178867
1156.2,3,9,247180
1331.9,6,34,331602
2235.1,6,28,477355
1775.6,1,3,270075
1659.8,3,8,295782
1655.0,5,0,387563
916.5,6,14,273332
1673.1,3,44,313331
1230.8,2,12,227573
1337.0,3,27,252613
1313.9,4,23,268946
1850.5,3,16,296223
2251.0,5,17,426648
1017.3,3,30,192254
1911.2,5,38,362743
1363.8,1,22,212506
1787.8,6,0,394787
1581.8,5,15,345543
1170.7,5,12,302007
1163.8,4,17,208478
1351.9,1,35,200972
1610.1,3,31,283649
1672.4,4,48,286806
2786.0,4,32,519444
1695.6,2,15,285108
866.9,3,47,185678
2017.3,4,50,351754
1719.9,2,40,316289
1378.8,6,5,330817
953.5,1,38,139194
1326.9,1,28,217909
1979.3,5,40,419826
1676.9,4,24,347108
2063.3,5,0,421129
2039.4,4,49,375173
1545.2,2,50,245195
300.0,2,34,112386
1046.3,1,48,179027
758.6,2,11,169160
2090.1,4,11,413441
1683.6,4,34,317545
1354.6,4,42,274548
1217.2,3,1,278262
1939.3,4,19,398380
1046.9,1,32,167811
870.3,2,36,123708
831.6,5,18,249193
1499.3,5,13,326894
1083.9,5,21,287574
1899.2,2,48,280954
1442.6,4,31,303033
816.3,4,45,187303
1333.8,4,16,283285
1000.9,2,41,211357
1381.3,2,21,240793
1926.8,3,2,399594
1365.3,3,47,295641
1133.2,3,3,227343
1632.3,5,18,337205
1239.7,4,26,266901
1671.8,6,44,356038
1578.3,1,44,268627
956.1,5,16,277654
839.1,3,11,192238
1262.9,5,25,278726
1613.7,4,6,335636
2207.2,1,7,374828
918.3,5,23,221386
972.8,2,20,169737
1863.6,2,47,291874
1509.2,2,16,269444
1340.9,5,48,280257
1723.6,4,39,292193
1979.4,6,47,395744
1887.7,1,3,299603
1104.5,4,25,252004
1618.1,2,21,265623
1929.4,5,47,383284
1290.3,2,50,215057
1588.8,5,50,351725
1156.8,3,36,235398
992.0,6,46,253053
1607.6,3,30,301017
1837.0,1,22,303945
1765.4,2,44,282673
820.5,2,12,173321
2013.7,2,5,352821
1685.1,4,38,320139
1931.5,5,36,376698
1006.7,3,13,218121
1804.5,1,10,306693
1714.4,2,18,318770
857.9,3,40,199941
1626.2,6,27,354693
964.4,4,34,194094
1435.6,5,43,321487
2472.1,2,2,477285
1559.5,2,24,290152
1378.0,1,40,212890
761.3,2,4,180330
1559.8,6,25,361953
1361.2,4,29,285098
525.0,4,30,141647
938.7,3,3,243045
1830.4,1,8,297170
2010.9,2,12,376136
1463.1,2,23,276739
1885.0,6,5,451961
1445.2,2,40,264061
1090.0,6,29,238707
2420.7,2,43,365416
794.9,3,12,195803
1620.8,1,39,290325
1137.5,4,31,242768
1336.6,1,38,187460
2145.4,3,33,396184
1450.6,6,6,390337
1284.7,6,24,302477
1184.6,1,12,202346
1683.3,3,0,370074
1004.3,4,1,229177
1472.9,2,1,263662
1369.8,1,11,219903
1078.1,3,24,230763
785.9,3,36,168280
1445.7,2,10,261689
1262.7,6,29,328614
1531.0,4,24,331757
454.6,3,33,155623
1223.7,1,29,206411
1814.0,6,7,426855
688.1,4,23,166826
2273.7,6,25,480374
1593.4,5,27,357696
1366.1,4,20,277996
1478.2,2,49,259513
1045.9,2,44,191464
2068.2,2,32,358773
1509.8,5,0,370359
1459.2,3,10,299316
1880.6,1,12,340616
1603.7,4,8,316800
1123.5,1,13,185798
1414.2,1,48,215450
1684.7,6,29,359043
1455.6,4,50,288478
823.0,2,23,163261
2059.1,4,23,389448
1501.1,3,31,278773
1250.9,6,43,302978
1721.5,6,0,403076
1206.2,6,32,307638
739.1,2,40,136043
1426.2,2,2,240376
1729.1,4,16,366335
1305.9,4,39,254048
1323.3,1,19,233881
1343.5,5,18,312057
1380.8,3,5,332321
1493.0,5,29,272099
1785.9,3,33,313291
1758.1,1,45,280174
2341.2,4,22,406471
2211.3,1,26,354977
1039.0,5,26,226469
1323.5,2,29,240086
1751.0,4,5,364335
619.8,2,41,139320
1567.5,1,3,283093
1040.5,5,41,228833
1401.8,2,30,252325
1431.0,5,32,320329
629.1,4,22,163491
2513.8,3,1,480639
1182.3,3,5,269500
2072.7,3,44,328034
689.8,3,19,173580
1130.2,4,31,228986
1777.3,1,20,255782
1309.2,1,27,208191
1777.5,4,22,346355
1703.0,3,43,348444
1044.0,5,48,232154
1968.0,1,19,325626
1675.6,1,32,276649
765.3,1,5,148305
1462.5,6,50,329586
1709.1,5,13,356382
1370.3,3,2,266666
1437.0,4,46,271752
1634.0,2,5,280129
679.6,3,40,166548
1324.8,2,11,253007
1246.5,5,24,282433
1755.0,5,50,359293
1161.2,4,41,233844
2291.3,2,3,345759
1150.7,2,44,191008
907.3,3,34,208380
1966.5,4,40,387301
1681.6,6,18,357561
1585.5,2,50,250295
1302.2,5,20,318139
1252.2,1,48,163823
1617.4,1,43,246210
1155.2,6,28,301311
2211.4,2,11,415123
1517.6,6,34,335372
1288.6,3,8,242891
1224.2,4,50,232100
862.4,1,23,202949
1728.4,1,46,272833
1054.4,6,18,312278
1342.0,3,24,265996
2546.4,5,21,473375
588.3,4,11,162194
1355.3,5,50,278130
784.2,2,8,189781
1158.2,6,43,257280
1335.9,2,7,273372
813.3,5,6,218144
1584.1,4,1,334859
2060.8,4,43,377635
1549.8,6,38,358258
1778.1,1,39,273734
2130.9,2,27,372611
1673.2,5,10,360763
340.0,6,23,184415
1480.6,6,41,332879
300.0,3,0,132955
1075.0,3,30,224915
725.5,2,24,151639
1522.8,3,8,329362
996.2,6,0,305339
1535.2,3,16,304955
1751.6,1,35,267905
968.8,6,17,324134
1513.1,5,50,341805
300.0,1,15,57133
728.4,3,45,169453
1970.4,5,38,414232
1003.1,1,9,197329
1163.7,2,12,228992
1032.0,5,32,241107
620.0,5,5,222665
934.7,3,13,195901
1397.4,1,30,222248
1226.6,5,27,276167
1883.0,5,26,396121
1121.6,4,23,281329
1394.6,2,3,261400
1155.2,5,13,279436
1820.3,5,50,383124
755.1,1,27,125210
1615.0,5,16,297261
1582.2,3,34,331469
1030.4,5,25,278929
1355.3,4,34,296422
1574.1,1,36,259048
1088.7,6,9,298749
1079.3,6,10,260781
846.6,6,1,266087
2310.1,4,29,422741
1189.9,3,40,228058
848.3,2,29,179770
604.4,2,33,158616
1038.8,1,35,170480
1520.1,3,23,289681
1285.0,4,39,295831
1557.8,5,32,316368
1721.9,3,18,327430
1332.1,1,45,208557
1342.6,6,28,307306
2104.6,6,18,438649
1731.5,5,14,366136
1573.0,4,22,338046
1245.6,6,29,302021
1703.9,3,26,313726
1558.5,4,30,323428
1541.6,4,35,297688
1722.7,4,38,314027
1546.7,6,25,409267
716.3,2,46,133776
1424.6,3,36,273630
898.2,6,25,253582
1685.0,2,13,276496
694.2,4,2,196410
1386.0,5,6,305019
1426.0,6,32,343420
883.9,1,3,182729
1363.5,4,0,320357
1745.5,3,4,323166
1149.5,3,34,189477
1530.3,2,1,247550
1628.4,2,42,282877
919.7,5,50,214244
1418.6,6,39,300235
1305.1,6,38,320559
1393.3,5,28,328191
678.2,5,27,203126
766.7,5,10,219530
1949.0,1,13,321666
1740.3,4,11,379837
1499.0,1,37,260576
1805.7,3,41,317693
803.3,6,50,227396
1297.9,6,21,413013
1255.5,4,18,320393
1053.4,5,4,279916
889.8,2,19,211080
1992.3,5,26,409933
1116.8,4,43,266985
1602.8,4,3,327963
1549.5,5,19,356278
1870.4,6,39,414072
1730.4,5,44,348232
1261.6,3,33,238627
830.7,3,8,207060
1801.6,2,28,285057
1949.9,4,46,352149
2508.4,3,38,419202
1840.1,1,6,332657
1112.5,4,16,268732
1171.0,6,37,303313
465.6,1,36,108950
1034.7,5,16,244427
829.0,6,46,264272
1664.6,6,41,379567
1830.9,1,19,276328
2416.2,2,8,435962
2789.3,5,29,530936
1512.0,2,32,273813
1137.7,6,1,295658
1224.0,4,25,267781
1088.4,3,49,221774
2454.7,3,14,442268
300.0,3,48,64676
2129.1,2,24,357462
980.0,3,41,205827
1224.0,5,48,266075
300.0,1,42,93569
1874.7,1,38,310419
1756.9,3,46,325566
908.0,1,2,182821
1898.4,3,14,349429
1811.7,5,49,391181
1161.4,4,19,256321
476.4,2,36,108858
1301.4,1,16,225522
1868.8,6,12,387869
988.3,5,4,278720
1886.6,4,48,368920
1012.7,2,3,202886
1359.3,4,25,282824
1068.6,5,11,259922
1470.4,1,27,279713
1769.6,5,31,374152
2133.8,3,12,421682
1493.8,3,13,290292
698.6,6,50,220802
1684.4,5,24,327076
1266.0,5,15,290806
1256.3,5,25,334008
1447.6,2,32,264662
1651.6,6,4,382932
1213.9,1,29,167048
1661.4,3,25,317826
1582.1,1,36,245092
1661.8,2,42,297611
1795.9,5,3,362919
407.2,2,1,143070
1223.3,3,25,239415
1331.3,5,28,281552
1287.9,3,11,273080
1010.2,2,13,242476
1106.4,6,6,320603
1634.6,2,41,283569
1607.4,3,26,294551
1414.6,2,39,274338
948.2,3,23,215781
1786.8,1,10,265528
1754.3,1,23,304976
1900.6,1,1,334073
1048.3,5,19,264581
3032.2,2,39,513407
1499.0,3,15,283026
1059.2,3,49,194050
2470.5,6,1,511133
1736.4,5,13,383202
1491.2,2,30,252364
1545.6,1,14,245597
1977.1,2,46,320547
1513.5,2,3,279381
623.9,1,25,151375
1391.9,5,16,279630
1804.8,5,14,401922
1378.5,4,2,268979
956.7,4,15,234567
1383.6,2,2,248929
1788.9,2,13,291521
1974.2,1,42,333566
900.9,2,22,196678
870.2,3,13,205936
1373.5,2,2,271600
1088.2,6,15,280509
1139.8,3,12,236719
1279.1,5,23,284231
1744.7,2,48,277365
1020.3,6,2,291760
875.2,3,23,224054
1067.4,5,23,278139
719.2,6,2,257061
1423.7,6,13,327858
1449.1,4,0,330871
1854.5,5,36,324137
923.6,5,49,210047
1455.3,2,2,256575
1550.7,4,39,298525
703.4,4,27,182717
1498.6,2,13,270257
1515.3,5,32,325879
1342.4,6,16,336103
823.4,3,50,194834
1365.7,2,38,222803
519.7,5,13,175425
1546.3,6,32,348725
1733.7,1,46,273864
1301.5,6,33,314111
1975.7,5,33,431029
1086.3,2,19,229211
1072.4,3,31,248062
1274.7,1,42,211177
2418.6,4,3,466601
1272.1,2,36,175906
2364.5,4,11,451327
1382.7,4,37,275712
1036.8,5,26,253149
2278.8,3,10,437966
1483.1,4,50,260277
1267.7,6,15,344237
1787.4,3,41,332219
1961.3,6,18,428490
1138.4,3,7,265624
1805.8,3,15,307126
1298.0,4,49,267205
958.5,1,10,150083
1081.7,4,42,239711
872.6,6,34,223578
1439.2,4,22,286198
1440.8,3,33,264482
1914.0,3,29,342034
1790.8,4,28,353810
1218.3,1,36,211857
1313.1,4,31,323916
1108.0,1,2,194756
1449.4,5,49,304409
1300.6,1,50,196930
1422.3,3,3,273224
2058.0,6,0,412924
2081.2,1,34,309445
1119.0,1,43,165743
1749.6,4,41,325469
1694.0,5,30,324966
1152.8,3,22,232696
2035.4,2,46,328413
734.6,4,15,183609
1884.0,5,45,385148
1347.4,2,27,209736
917.9,1,27,165093
1317.2,1,38,206042
2245.1,6,29,458736
2529.9,1,44,396054
1049.6,4,44,231578
1382.5,4,33,245290
1316.3,4,18,281399
1391.4,4,32,295917
2131.2,2,50,353161
1224.1,1,45,175142
1048.1,4,44,203870
1199.9,3,27,253288
1315.7,4,49,271416
1746.5,4,18,329481
1456.6,6,37,306666
1699.4,3,9,322991
1876.4,5,15,377043
1273.4,5,6,311800
1368.5,2,18,280853
1621.0,6,18,346696
1122.7,6,12,298866
1420.0,2,1,259469
1876.3,3,18,364822
1455.0,5,32,331710
1973.9,5,43,366155
990.0,2,44,197750
1552.2,2,19,296756
1660.1,4,32,322513
1542.5,5,4,365509
1270.4,6,50,265624
743.5,3,15,220057
1903.2,6,47,391370
765.1,5,22,244705
798.9,3,30,166197
1661.6,5,26,319128
1233.9,5,6,311970
1464.6,6,15,335195
822.7,3,10,185067
1531.2,4,35,308768
1776.3,4,18,371044
697.5,2,43,139650
1513.5,4,8,344032
1806.0,4,26,348363
799.7,4,21,232655
1465.2,3,2,316911
1423.2,1,50,194025
1560.5,4,31,324265
1277.4,6,50,294391
744.5,5,3,215583
1221.2,2,38,226493
1150.0,4,39,251959
1369.5,1,31,236120
1942.3,4,6,366714
731.1,3,43,113552
1832.3,4,26,349276
2195.7,1,49,326649
2168.1,3,2,415214
2205.8,1,43,284477
1486.7,5,16,344914
1432.5,3,33,286901
586.3,6,23,229248
1302.2,3,24,274949
1909.7,1,3,304225
760.5,6,19,223491
1013.0,3,2,228423
1449.3,3,22,278813
655.6,5,45,165504
2220.5,5,8,452366
1662.7,5,2,379285
1554.5,4,13,331918
1764.1,6,17,396413
1247.6,3,39,246425
1526.0,3,6,301866
960.4,1,32,171965
357.5,4,7,159151
1385.4,6,16,322258
2111.9,2,19,401508
2153.6,4,26,435808
1315.1,5,8,327902
1275.5,2,19,262065
700.0,1,15,142530
1878.0,2,12,328567
1590.4,1,28,282049
1314.9,5,5,322518
512.4,2,50,114749
588.8,5,27,221251
1458.3,5,45,275544
705.9,5,32,213317
1642.2,2,35,264173
1664.1,2,0,310212
808.4,2,44,134635
1421.8,1,1,279788
977.5,3,11,231178
1823.6,3,9,351565
2880.8,4,44,469986
1346.5,4,38,264952
2065.0,5,15,412310
1862.5,4,37,359894
1365.1,5,12,310591
1639.4,4,21,326754
830.5,2,25,119842
1462.0,5,50,321868
1265.0,6,2,308487
2011.8,4,25,371782
1118.1,4,25,262105
925.6,2,33,193851
942.9,5,19,250474
1785.0,1,27,297335
1317.2,5,3,338129
642.2,3,47,90302
1856.6,6,45,403933
720.3,2,6,123878
1153.2,3,9,243142
1305.2,3,2,286340
906.9,5,32,214736
636.4,2,28,132816
1766.0,3,30,261094
1693.3,3,33,285291
1424.2,4,23,282828
1564.4,2,42,244859
634.5,3,11,166949
1634.9,2,24,324058
1586.1,1,12,288954
1599.1,2,8,314875
1597.5,2,15,300423
1847.4,4,18,337798
1347.8,5,1,348688
1428.3,5,39,314210
799.3,1,3,171575
1708.6,4,14,364872
1099.1,2,18,224292
1131.5,6,43,286312
1216.0,1,31,184873
917.5,3,6,196018
1352.1,4,27,264555
1770.9,2,21,254268
899.7,1,13,158021
1392.5,5,36,314540
1699.9,2,3,338662
300.0,3,18,99714
2234.4,5,42,423161
1192.1,3,33,225929
979.3,3,7,229496
1436.7,4,50,251856
1096.3,5,39,246392
1368.2,1,2,231367
1062.9,6,44,280739
1907.1,6,1,394901
2607.7,4,25,482466
1725.3,5,30,377141
1489.8,5,14,307147
1151.6,6,48,265682
1877.6,1,40,276693
1054.3,3,25,254366
1543.4,6,23,384861
1166.0,2,23,239569
834.6,6,22,260459
1304.1,1,11,249291
956.6,1,33,173822
2064.0,4,18,432037
1060.6,6,38,274530
1341.4,2,0,216783
1107.7,5,8,274897
844.1,2,26,181717
1708.0,6,14,383480
1357.4,1,41,239628
2454.5,5,32,450836
1871.4,6,39,412510
1431.5,4,38,260056
1565.1,6,22,368886
1359.5,1,4,229519
937.7,5,22,221314
753.4,1,12,147242
925.0,5,34,212246
2001.8,2,48,342285
1515.7,5,47,307546
1641.7,4,38,322727
1754.2,2,37,297452
1310.0,5,49,293572
1127.5,3,25,220220
2308.9,6,0,513727
1638.9,3,46,334915
651.0,3,28,138100
610.2,1,50,128408
1737.5,2,41,281802
1002.5,4,36,216465
1341.4,2,20,267138
415.5,1,46,48405
1191.6,2,46,218920
1810.5,4,47,349995
1159.1,3,27,235820
873.4,5,29,230590
1290.1,6,35,299794
1415.7,1,14,260611
1241.4,1,7,217853
689.7,2,37,161114
1577.0,1,21,287639
1141.8,6,8,280761
1478.4,5,48,281910
960.6,5,17,251772
1960.7,6,31,395484
1720.6,5,20,353314
1238.1,5,19,279181
1536.9,1,43,279664
2136.1,6,42,454713
1928.8,5,22,379868
2079.2,1,25,298292
1672.3,1,31,259637
1156.1,5,5,268770
1664.8,3,44,313686
2164.7,2,28,368485
1672.5,1,6,279555
1027.8,3,34,210258
1429.8,2,34,229171
1742.2,2,31,296847
1477.4,6,34,372035
1743.5,2,43,278380
1121.3,5,28,272767
1303.3,4,5,280811
1553.5,1,46,225225
1574.9,1,22,280195
